protocol,mode,protein_id,cluster_id,fold,n_residues,pcc,spearman,rmse_z
cluster,graph+center0,1NLS,cluster_1NLS,5,237,0.5259928570452592,0.7377052320954153,0.8592939412877478
cluster,graph+center0,1NNX,cluster_1NNX,2,93,0.7499001445461785,0.8043672879545344,0.6714574098954441
cluster,graph+center0,1NOA,cluster_1NOA,4,113,0.5557066650165028,0.5068597402883852,0.8325520354000898
cluster,graph+center0,1NOT,cluster_1NOT,3,13,0.6274790439389383,0.7307692307692307,0.8546576116866005
cluster,graph+center0,1O06,cluster_1O06,1,20,0.9211996950782526,0.7142857142857143,0.4369702202071322
cluster,graph+center0,1O08,cluster_1O08,5,221,0.3395503490129638,0.6183374678479205,0.9655757305775837
cluster,graph+center0,1OB4,cluster_1OB4,1,16,0.5069036511253975,0.5,0.9125351470031228
cluster,graph+center0,1OB7,cluster_1OB7,4,16,0.5660359390282932,0.8344373119972063,0.8580202377793019
cluster,graph+center0,1OPD,cluster_1OPD,2,85,0.4452892523112464,0.4440611885004557,0.8974515505091148
cluster,graph+center0,1P9I,cluster_1P9I,2,29,0.6695991594030287,0.46945812807881765,0.7504109076419463
cluster,graph+center0,1PEF,cluster_1PEF,5,18,0.8493935069374033,0.8555211558307534,0.5788665548890318
cluster,graph+center0,1PEN,cluster_1PEN,5,16,0.5026189383010486,0.440029552534682,0.8893535326781463
cluster,graph+center0,1PMY,cluster_1PMY,4,123,0.6724225844300811,0.5864047052572271,0.7652163543878892
cluster,graph+center0,1PZ4,cluster_1PZ4,2,113,0.6939261516000467,0.6785368967956125,0.7338687379899452
cluster,graph+center0,1Q9B,cluster_1Q9B,2,43,0.7804444951999081,0.7680459075807913,0.6444554971171305
cluster,graph+center0,1QAU,cluster_1QAU,3,112,0.6530099366731763,0.6349481597668435,0.7657463806754334
cluster,graph+center0,1QKI,cluster_1QKI,1,3912,0.5537478263473533,0.63945153197622,0.874580323686878
cluster,graph+center0,1QTO,cluster_1QTO,2,122,0.5918535710095325,0.6193873504759216,0.8086452818178408
cluster,graph+center0,1R29,cluster_1R29,5,122,0.596298003390259,0.573930542930874,0.8048981280967137
cluster,graph+center0,1R7J,cluster_1R7J,1,90,0.7754501789098761,0.6049241458472296,0.6585501088584149
cluster,graph+center0,1RJU,cluster_1RJU,4,36,0.3634725510941061,0.16731016731016732,0.9495832741604984
cluster,graph+center0,1RRO,cluster_1RRO,5,108,0.29877600902866547,0.2264400806125289,0.9675586424449664
cluster,graph+center0,1SAU,cluster_1SAU,1,114,0.6396029118985872,0.647735925608722,0.7860050210295648
cluster,graph+center0,1TGR,cluster_1TGR,1,104,0.7071351847706487,0.650090553396626,0.722685735178512
cluster,graph+center0,1TZV,cluster_1TZV,4,141,0.8036419592709222,0.7643941850885515,0.6222564911419812
cluster,graph+center0,1U06,cluster_1U06,2,55,0.4911907671954208,0.3148685943620876,0.8721448619577342
cluster,graph+center0,1U7I,cluster_1U7I,3,267,0.7503172520573261,0.7922475273548755,0.6764586021121853
cluster,graph+center0,1U9C,cluster_1U9C,1,221,0.5849832438718745,0.41182081774061147,0.8200933025166763
cluster,graph+center0,1UHA,cluster_1UHA,1,82,0.6262858316682894,0.6937276201863418,0.7797910990856254
cluster,graph+center0,1UKU,cluster_1KR4,3,102,0.6884307317390664,0.549810573941501,0.7364990265620192
cluster,graph+center0,1ULR,cluster_1ULR,4,87,0.5885970786899118,0.6280249147391068,0.8228336574426429
cluster,graph+center0,1UOY,cluster_1UOY,5,64,0.6598308867424298,0.6167195137711031,0.7688006498983505
cluster,graph+center0,1USE,cluster_1USE,3,40,0.12148801175460856,-0.13170731707317074,1.145448183125748
cluster,graph+center0,1USM,cluster_1USM,5,77,0.8295559864754126,0.7160255272877142,0.5983083886902861
cluster,graph+center0,1UTG,cluster_1UTG,4,70,0.6035013534051672,0.5324515130246,0.813527348496996
cluster,graph+center0,1V05,cluster_1V05,4,96,0.6002189715504715,0.5603033139868997,0.8096590664797629
cluster,graph+center0,1V70,cluster_1V70,4,105,0.5378366959280697,0.6165844202946829,0.8453018910497635
cluster,graph+center0,1VRZ,cluster_1VRZ,3,21,0.7678573361389353,0.7634829421995883,0.735268100612227
cluster,graph+center0,1W2L,cluster_1W2L,4,97,0.5722151635982435,0.40529274467492266,0.8224748243142993
cluster,graph+center0,1WBE,cluster_1WBE,3,204,0.5610645065208174,0.6193189488294427,0.8289864257845938
cluster,graph+center0,1WHI,cluster_1WHI,1,122,0.5327212181405081,0.6344712271649213,0.8487048866472124
cluster,graph+center0,1WLY,cluster_1WLY,5,322,0.6836433387367609,0.7165255047611129,0.738037445666419
cluster,graph+center0,1WPA,cluster_1WPA,2,107,0.5847170240726397,0.3483702214526449,0.8187373333986949
cluster,graph+center0,1X3O,cluster_1X3O,3,80,0.5147431123039476,0.5484795386846333,0.8587292902732311
cluster,graph+center0,1XY1,cluster_1XY1,3,16,0.7059781346242444,0.5875518111106826,1.0815834994076317
cluster,graph+center0,1XY2,cluster_1XY2,3,8,0.5894922458341828,0.5091750772173156,0.8828564325243328
cluster,graph+center0,1Y6X,cluster_1Y6X,5,87,0.5115745217718534,0.5525923698404751,0.8687201964596923
cluster,graph+center0,1YJO,cluster_1YJO,5,6,0.339710457464095,0.2571428571428572,1.0694789635552266
cluster,graph+center0,1YZM,cluster_1YZM,5,46,0.8046013835002924,0.6908844221848515,0.7083930537927369
cluster,graph+center0,1Z21,cluster_1Z21,3,96,0.6393006790349058,0.6831255066024985,0.7734290091593523
cluster,graph+center0,1ZCE,cluster_1ZCE,2,146,0.753582815946358,0.7821810049335808,0.6922267190816367
cluster,graph+center0,1ZVA,cluster_1ZVA,1,75,0.5724850810047084,0.5161886886699752,0.8206573185668804
cluster,graph+center0,2A50,cluster_2A50,4,457,0.5642605659302865,0.6268811503922739,0.8345906781566972
cluster,graph+center0,2AGK,cluster_2AGK,2,233,0.6750525644897524,0.705535161425345,0.7460742189127645
cluster,graph+center0,2AH1,cluster_2AH1,5,939,0.5342593134290582,0.5498534134670799,0.8634690900897659
cluster,graph+center0,2B0A,cluster_2B0A,4,186,0.6185038430929914,0.6332973095999912,0.7940975951416667
cluster,graph+center0,2BCM,cluster_2BCM,4,413,0.5644396266226676,0.5072717986504077,0.8263597845526501
cluster,graph+center0,2BF9,cluster_2BF9,5,36,0.5732148477691119,0.4893493799952278,0.8590981501539734
cluster,graph+center0,2BRF,cluster_2BRF,4,100,0.7699652636117977,0.7176315983624658,0.6853757115972885
cluster,graph+center0,2C71,cluster_2C71,5,205,0.6250793076530707,0.6697341666744109,0.8122457766967164
cluster,graph+center0,2CE0,cluster_2CE0,2,99,0.5824029989057137,0.5654296785732421,0.8141301654742936
cluster,graph+center0,2CG7,cluster_2CG7,5,90,0.5165163116778886,0.4997859766756666,0.8643615280826356
cluster,graph+center0,2COV,cluster_2COV,3,534,0.7791808549799778,0.7396185299133899,0.6402170055005523
cluster,graph+center0,2CWS,cluster_2CWS,4,227,0.6706176081595385,0.7091981791177008,0.7528386013400048
cluster,graph+center0,2D5W,cluster_2D5W,5,1214,0.7054615624593392,0.6765459261686156,0.7267397327068953
cluster,graph+center0,2DKO,cluster_2DKO,2,253,0.7929182239900928,0.692156211095655,0.6137029674673256
cluster,graph+center0,2DPL,cluster_2DPL,5,565,0.4746977089130075,0.5307191914634636,0.8934107728224903
cluster,graph+center0,2DSX,cluster_2DSX,4,52,0.3985734908733408,0.2599842051051748,0.9187805740441004
cluster,graph+center0,2E10,cluster_2E10,5,439,0.7752666380959179,0.8052717594085718,0.6416556542190446
cluster,graph+center0,2E3H,cluster_2E3H,4,81,0.7038266741097805,0.7004528161025477,0.711352384757629
cluster,graph+center0,2EAQ,cluster_2EAQ,4,89,0.6745685502303245,0.469771064530945,0.7546894676077369
cluster,graph+center0,2EHP,cluster_2EHP,3,248,0.7587387977896657,0.7795574663125349,0.6663250145586098
cluster,graph+center0,2EHS,cluster_1X3O,3,75,0.6799704142501481,0.6972503165757575,0.7548873587018169
cluster,graph+center0,2ERW,cluster_2ERW,3,53,0.35105312393680144,0.1337365187406941,0.9774867540900907
cluster,graph+center0,2ETX,cluster_2ETX,1,389,0.5259815852713063,0.5454560466211619,0.8626854107773523
cluster,graph+center0,2FB6,cluster_2FB6,5,116,0.7841530462276041,0.6820185264841284,0.6798817397819825
cluster,graph+center0,2FG1,cluster_2FG1,1,157,0.6151683851941121,0.5431882651553213,0.7900259050977199
cluster,graph+center0,2FN9,cluster_2FN9,2,560,0.6030067072918373,0.5918992575023644,0.8011444700575052
cluster,graph+center0,2FQ3,cluster_2FQ3,2,85,0.684672146638789,0.691577095954661,0.7571045147166126
cluster,graph+center0,2G69,cluster_2G69,1,99,0.626474337644252,0.6331269828629598,0.7965153805954827
cluster,graph+center0,2G7O,cluster_2G7O,2,68,0.7749803543456685,0.448707304806379,0.6842049168151181
cluster,graph+center0,2G7S,cluster_2G7S,1,190,0.6352586274695698,0.6042557770287126,0.7912286791434375
cluster,graph+center0,2GKG,cluster_2GKG,5,122,0.685846466541983,0.5366786181515208,0.7501344635766591
cluster,graph+center0,2GOM,cluster_2GOM,4,121,0.5797180621986116,0.43734959144630753,0.8202889274341096
cluster,graph+center0,2GXG,cluster_2GXG,1,140,0.7048417838920986,0.6871649539405271,0.7281160796134282
cluster,graph+center0,2GZQ,cluster_2GZQ,5,191,0.4266201623424038,0.37011001396541904,0.9244412664073655
cluster,graph+center0,2HQK,cluster_2HQK,1,213,0.7848220894947353,0.7262743096865262,0.6829850978994555
cluster,graph+center0,2HYK,cluster_2HYK,1,237,0.601368461748007,0.5763187199154086,0.8021472622480479
cluster,graph+center0,2I24,cluster_2I24,4,113,0.5219578360402184,0.48313218955562254,0.8548556562434404
cluster,graph+center0,2I49,cluster_2I49,3,398,0.6747041166211661,0.6780120389305144,0.7515296479168969
cluster,graph+center0,2IBL,cluster_2IBL,2,108,0.6511613099616496,0.6744009355910809,0.8651168127772924
cluster,graph+center0,2IGD,cluster_2IGD,1,61,0.5265367955060307,0.5257410298249755,0.8527306015839597
cluster,graph+center0,2IMF,cluster_2IMF,3,203,0.6407469521906151,0.6228302497863516,0.7707842320188787
cluster,graph+center0,2IP6,cluster_2IP6,5,87,0.6333423075358023,0.4078954563529468,0.7780634847043034
cluster,graph+center0,2IVY,cluster_2IVY,3,88,0.47368250425707314,0.40553880025551964,0.8896051427403808
cluster,graph+center0,2J32,cluster_2J32,4,244,0.8108627505279641,0.7150170617002346,0.6040826819324052
cluster,graph+center0,2J9W,cluster_2J9W,1,200,0.6917366675257496,0.6719598347400617,0.7396328618178801
cluster,graph+center0,2JKU,cluster_2JKU,1,35,0.5343749880033586,0.2811121233870405,0.9329729640516917
cluster,graph+center0,2JLI,cluster_2JLI,4,100,0.5967414630000238,0.49773022546704426,0.8038582936203726
cluster,graph+center0,2JLJ,cluster_2JLI,4,115,0.7515806414562021,0.6307670153073329,0.675465035962303
cluster,graph+center0,2MCM,cluster_1NOA,4,112,0.7662771203018839,0.7047743925110841,0.6921362246200968
cluster,graph+center0,2NLS,cluster_2NLS,2,36,0.3981056783379365,0.36293436293436293,0.9183226735092661
cluster,graph+center0,2NR7,cluster_2NR7,4,194,0.8185292274404907,0.7239519516418428,0.6101565220094914
cluster,graph+center0,2NUH,cluster_1KR4,3,104,0.6409942911686088,0.5533695728262157,0.7777149036741111
cluster,graph+center0,2O6X,cluster_2O6X,2,306,0.7843805584145401,0.7928941557416466,0.6332214362368552
cluster,graph+center0,2OA2,cluster_2OA2,4,132,0.48782881567412656,0.39048837794341285,0.8804913265854994
cluster,graph+center0,2OCT,cluster_2OCT,4,192,0.5536536787801448,0.5623652623452624,0.8519963226491317
cluster,graph+center0,2OHW,cluster_2OHW,4,256,0.5942372421235738,0.6517595925489544,0.8173635096574086
cluster,graph+center0,2OKT,cluster_2OKT,5,342,0.3816581742546974,0.3883767510727998,0.959078800967701
cluster,graph+center0,2OL9,cluster_2OL9,1,6,0.9005401725775217,0.8285714285714287,0.5355468045664968
cluster,graph+center0,2OLX,cluster_2OLX,3,4,0.7453466943224325,0.7999999999999999,0.8797735858636007
cluster,graph+center0,2PKT,cluster_2PKT,1,91,-0.0003161346193307976,0.06139732674725876,1.1078967737432688
cluster,graph+center0,2PLT,cluster_2PLT,2,98,0.4501240784373546,0.5183489748141665,0.9022293383191329
cluster,graph+center0,2PMR,cluster_2PMR,4,76,0.6210126759574002,0.7436191883017254,0.7879373983892078
cluster,graph+center0,2POF,cluster_2POF,4,440,0.6763226948542592,0.7087592856333087,0.7407303183977191
cluster,graph+center0,2PPN,cluster_2PPN,5,107,0.6431757724725724,0.7274762310473266,0.7838288455912882
cluster,graph+center0,2PSF,cluster_2PSF,4,608,0.49768227928552566,0.4739033073192919,0.8727377768445145
cluster,graph+center0,2PTH,cluster_2PTH,3,193,0.7238329538428716,0.7918291583235125,0.7107786292419771
cluster,graph+center0,2Q4N,cluster_2Q4N,2,153,0.6582771127217464,0.5697228409905594,0.7615234308000273
cluster,graph+center0,2Q52,cluster_1WBE,3,412,0.7556194735214844,0.7441413511629507,0.6796811621307007
cluster,graph+center0,2QJL,cluster_2QJL,5,99,0.6102227055027217,0.6758362224022345,0.8061982026947011
cluster,graph+center0,2R16,cluster_2R16,1,175,0.5498218433484576,0.439010818691157,0.8454205657720257
cluster,graph+center0,2R6Q,cluster_2R6Q,3,138,0.5479427488808855,0.42013443353056174,0.8433196362344296
cluster,graph+center0,2RB8,cluster_2RB8,4,93,0.6447973423941102,0.5157581794595272,0.7694058705810325
cluster,graph+center0,2RE2,cluster_2RE2,2,238,0.6603292899992264,0.46430040187153515,0.7529457214228095
cluster,graph+center0,2RFR,cluster_2RFR,2,154,0.6783857972100479,0.46655226496748303,0.7359271010255899
cluster,graph+center0,2V9V,cluster_2V9V,1,135,0.5510085050986105,0.4677646325429115,0.83464199021558
cluster,graph+center0,2VE8,cluster_2VE8,1,515,0.7106940915280958,0.6210129131634692,0.710218998865318
cluster,graph+center0,2VH7,cluster_2VH7,5,94,0.7208442251568811,0.7237378263700394,0.7076267753448056
cluster,graph+center0,2VIM,cluster_2VIM,5,104,0.3660745393331425,0.37822439756374204,0.9396160613694231
cluster,graph+center0,2VPA,cluster_2VPA,2,204,0.7469585917045197,0.7593183395825278,0.7619615665530025
cluster,graph+center0,2VQ4,cluster_2VQ4,4,106,0.6800279468245138,0.7621139717606927,0.7344733994517886
cluster,graph+center0,2VY8,cluster_2VY8,5,149,0.7486099815385336,0.7711695697644035,0.6758011050332523
cluster,graph+center0,2VYO,cluster_2C71,5,206,0.698868171215187,0.7260896035489517,0.7295097184689192
cluster,graph+center0,2W1V,cluster_2W1V,5,548,0.6817657474101028,0.7452763443426961,0.7445038018478682
cluster,graph+center0,2W2A,cluster_2W2A,3,350,0.631335397566149,0.6869971639162661,0.7768161953575192
cluster,graph+center0,2W6A,cluster_2W6A,3,117,0.777144473026869,0.46922183519404886,0.6495465848418849
cluster,graph+center0,2WJ5,cluster_2WJ5,2,96,0.49923079216434135,0.5351913021584462,0.9266272399304841
cluster,graph+center0,2WUJ,cluster_2WUJ,1,100,0.43537334847693104,0.2032955493318889,0.9067131630766567
cluster,graph+center0,2WW7,cluster_2WW7,3,150,0.4746696973464298,0.5294159480113849,0.9460328942979561
cluster,graph+center0,2WWE,cluster_2WWE,4,111,0.557129253928431,0.48996112585754154,0.8329169261820787
cluster,graph+center0,2X1Q,cluster_2X1Q,5,240,0.46234903766931684,0.3975354078256916,0.8991936215340618
cluster,graph+center0,2X25,cluster_2X25,2,168,0.6295526316398148,0.6924483999722169,0.7909012443027241
cluster,graph+center0,2X3M,cluster_2X3M,3,166,0.7144330493059181,0.6049007899015267,0.7296998031579245
cluster,graph+center0,2X5Y,cluster_2X5Y,4,171,0.7203757841151636,0.7032364788385399,0.7170797608842999
cluster,graph+center0,2X9Z,cluster_2X9Z,5,262,0.5768579056327224,0.5934832057542688,0.8176176560399638
cluster,graph+center0,2XHF,cluster_2XHF,5,310,0.5811592295577275,0.6334404341680697,0.814854846879159
cluster,graph+center0,2Y0T,cluster_2Y0T,3,101,0.7724395705808251,0.7416400452336351,0.6536140093170452
cluster,graph+center0,2Y72,cluster_2Y72,5,170,0.73570122538816,0.6888309582518879,0.7013238356645155
cluster,graph+center0,2Y7L,cluster_2Y7L,4,319,0.7217015055742926,0.6899109463248266,0.70690289398007
cluster,graph+center0,2Y9F,cluster_2Y9F,4,149,0.7602500860028932,0.852672878696891,0.6515318341176003
cluster,graph+center0,2YLB,cluster_2YLB,2,400,0.7461853205187814,0.7939664393567162,0.6670461111217023
cluster,graph+center0,2YNY,cluster_2YNY,1,315,0.7173563996916114,0.7076379456605698,0.7335615385853513
cluster,graph+center0,2ZCM,cluster_2ZCM,1,357,0.44063544691832324,0.3640054964132522,0.8990508416364246
cluster,graph+center0,2ZU1,cluster_2ZU1,2,360,0.7095442424402227,0.7624241076742804,0.709769736377197
cluster,graph+center0,3A0M,cluster_3A0M,1,148,0.7312425369573512,0.5479696225633494,0.7397250041182125
cluster,graph+center0,3A7L,cluster_3A7L,4,128,0.6843525880003761,0.5934323131717812,0.7465995757671202
cluster,graph+center0,3AMC,cluster_3AMC,2,614,0.7168051789117048,0.770630518924672,0.7280689340789539
cluster,graph+center0,3AUB,cluster_3AUB,1,116,0.6120223491627691,0.6629684306172283,0.7974342205128948
cluster,graph+center0,3B5O,cluster_3B5O,1,230,0.6134901687119799,0.5974197038614112,0.7909644842937341
cluster,graph+center0,3BA1,cluster_3BA1,4,312,0.6511935682940082,0.5631819676085165,0.7596220489747596
cluster,graph+center0,3BED,cluster_3BED,1,261,0.8071817964767247,0.821869424860732,0.619666852590658
cluster,graph+center0,3BQX,cluster_3BQX,4,139,0.47447957413233005,0.48446588818329545,0.9035488844611067
cluster,graph+center0,3BZQ,cluster_3BZQ,3,99,0.5572208130067539,0.5514938249568971,0.8342704320043656
cluster,graph+center0,3BZZ,cluster_3BZZ,5,100,0.4421350393477677,0.4197087848555245,0.9253583678962682
cluster,graph+center0,3DRF,cluster_3DRF,4,547,0.5493632590743397,0.5436645147473592,0.836814398929519
cluster,graph+center0,3DWV,cluster_3DWV,2,325,0.63404185821398,0.7162220302128023,0.7783924901102174
cluster,graph+center0,3E5T,cluster_2HQK,1,228,0.5285326325707957,0.447023231870423,0.850536176843308
cluster,graph+center0,3E7R,cluster_3E7R,4,40,0.6956270593753198,0.7693390328098135,0.7426538038544099
cluster,graph+center0,3EUR,cluster_3EUR,3,140,0.4098584776701352,0.38830588642601366,0.9229692598231898
cluster,graph+center0,3F2Z,cluster_3F2Z,3,149,0.7810963314553911,0.7528746371951431,0.6480410363176485
cluster,graph+center0,3F7E,cluster_3F7E,3,254,0.7463485011595287,0.8049763512720094,0.6741871174256829
cluster,graph+center0,3FCN,cluster_3FCN,1,158,0.6214263440731588,0.5416959507514987,0.7862948350604309
cluster,graph+center0,3FE7,cluster_3FE7,3,91,0.4860172731808532,0.5200571754293845,0.8748983270389231
cluster,graph+center0,3FKE,cluster_3FKE,5,250,0.512613634227457,0.5025153550947489,0.8658894798217415
cluster,graph+center0,3FMY,cluster_3FMY,2,66,0.6324758882117656,0.6601953909254096,0.7793229998790032
cluster,graph+center0,3FOD,cluster_3FOD,1,48,0.4156136253995405,0.42354665426342347,0.9899911181465295
cluster,graph+center0,3FSO,cluster_3FSO,2,221,0.8070150323004723,0.5842179342493877,0.6189350190552909
cluster,graph+center0,3FTD,cluster_3FTD,1,240,0.7023761418461448,0.6749893226982919,0.7275923983273449
cluster,graph+center0,3FVA,cluster_3FVA,1,6,0.8444100927624019,0.8451542547285165,0.6761879640687207
cluster,graph+center0,3G1S,cluster_3G1S,1,418,0.6315510974917301,0.6917307316552218,0.780745753430505
cluster,graph+center0,3GBW,cluster_3GBW,4,161,0.7636359254492963,0.8469729962760212,0.6718628133426766
cluster,graph+center0,3GHJ,cluster_3GHJ,5,116,0.5674467845491014,0.5242591175955302,0.8258257810240353
cluster,graph+center0,3HFO,cluster_3HFO,4,197,0.6509270544424137,0.673535128280837,0.7644571246402919
cluster,graph+center0,3HHP,cluster_3HHP,5,1234,0.7531233576254727,0.7943196094962583,0.6735855511511167
cluster,graph+center0,3HNY,cluster_3HNY,5,156,0.7171572557227903,0.7255821452215282,0.7044072533559443
cluster,graph+center0,3HP4,cluster_3HP4,4,183,0.5391928319598223,0.4548079808989905,0.8468537342990538
cluster,graph+center0,3HWU,cluster_3HWU,2,144,0.7464049447836083,0.7357176230282005,0.6693678014073481
cluster,graph+center0,3HYD,cluster_3HYD,5,7,0.8622182095873544,0.3214285714285715,0.6485334004585842
cluster,graph+center0,3HZ8,cluster_3HZ8,2,192,0.5024631817916463,0.47351089240658534,0.8736231372279305
cluster,graph+center0,3I2V,cluster_3I2V,3,124,0.41529833336132493,0.4237162783169902,0.9395337126761882
cluster,graph+center0,3I2Z,cluster_3I2Z,5,138,0.5620458568102574,0.5730176615126001,0.833388051909542
cluster,graph+center0,3I4O,cluster_3I4O,1,135,0.7613916608576834,0.7166010417812649,0.6515731846931698
cluster,graph+center0,3I7M,cluster_3I7M,2,134,0.6432426714476621,0.5560651290308742,0.7684488911006742
cluster,graph+center0,3IHS,cluster_1OPD,2,169,0.6101958768532493,0.5011697665827329,0.8003436536501627
cluster,graph+center0,3IVV,cluster_3IVV,4,149,0.7783392292595598,0.765121001608018,0.639383193161516
cluster,graph+center0,3K6Y,cluster_3K6Y,2,227,0.6096296732246932,0.6100717247203686,0.7963424296544424
cluster,graph+center0,3KBE,cluster_3KBE,5,140,0.6944230234922243,0.6789880758586276,0.7197516240653528
cluster,graph+center0,3KGK,cluster_3KGK,2,190,0.7780404447311221,0.7673149034899014,0.6376519185821264
cluster,graph+center0,3KZD,cluster_3KZD,3,85,0.5996235220441007,0.6607971704179019,0.8097608810456717
cluster,graph+center0,3L41,cluster_2ETX,1,220,0.6965716058946654,0.668002730754674,0.7209756682809032
cluster,graph+center0,3LAA,cluster_3LAA,3,169,0.6065568251593539,0.5046414824255273,0.8711678439014059
cluster,graph+center0,3LAX,cluster_3LAX,3,106,0.7349082646529044,0.7056707484702744,0.6938911682989031
cluster,graph+center0,3LG3,cluster_3LG3,4,833,0.6018382383742169,0.6101069880203427,0.8320215703615929
cluster,graph+center0,3LJI,cluster_3LJI,5,272,0.5969794008469631,0.533610742510051,0.8033554176858781
cluster,graph+center0,3M3P,cluster_3M3P,1,249,0.6237435521285661,0.6409533907825464,0.7823425178160925
cluster,graph+center0,3M8J,cluster_3M8J,1,178,0.6926095789861407,0.743652405584544,0.7248110615886687
cluster,graph+center0,3M9J,cluster_3M9J,3,210,0.5150182869458872,0.5271137925414019,0.861320802505392
cluster,graph+center0,3M9Q,cluster_3M9Q,2,176,0.45531075007864175,0.5266547177922525,0.9382642328015225
cluster,graph+center0,3MAB,cluster_1OPD,2,173,0.6400699513808336,0.5559417767318077,0.7688775982423929
cluster,graph+center0,3MD4,cluster_3MD4,2,12,0.7529305973749303,0.886165982448008,0.7107879292404904
cluster,graph+center0,3MD5,cluster_3MD5,5,12,0.5247092481050243,0.6293706293706295,0.9565618707413134
cluster,graph+center0,3MEA,cluster_3MEA,2,166,0.6584614926293562,0.7288778120442726,0.7675231671696798
cluster,graph+center0,3MGN,cluster_3MGN,2,348,0.16828620880958386,0.2317758281359758,1.1930852273497647
cluster,graph+center0,3MRE,cluster_3MRE,5,383,0.6740678839445997,0.743782611217079,0.7485900466782298
