protocol,mode,protein_id,cluster_id,fold,n_residues,pcc,spearman,rmse_z
cluster,graph+identity0,1UHA,cluster_1UHA,1,82,0.6277293452551237,0.6935970136276849,0.7785778239816044
cluster,graph+identity0,1UKU,cluster_1KR4,3,102,0.6974787441637351,0.528945433992058,0.7259382238322317
cluster,graph+identity0,1ULR,cluster_1ULR,4,87,0.602092309258395,0.6533314500608101,0.8164649365110699
cluster,graph+identity0,1UOY,cluster_1UOY,5,64,0.6607607451283507,0.6150253551840119,0.7681179912749463
cluster,graph+identity0,1USE,cluster_1USE,3,40,0.12661683081472985,0.05459662288930583,1.132137494793327
cluster,graph+identity0,1USM,cluster_1USM,5,77,0.820526750562879,0.7310500752699777,0.6156340772437867
cluster,graph+identity0,1UTG,cluster_1UTG,4,70,0.5726082852154164,0.5219361555282874,0.8323728763671946
cluster,graph+identity0,1V05,cluster_1V05,4,96,0.5977007506479775,0.5460600388462086,0.8108533843181391
cluster,graph+identity0,1V70,cluster_1V70,4,105,0.5407350928221876,0.6293931038695607,0.8442357671623305
cluster,graph+identity0,1VRZ,cluster_1VRZ,3,21,0.7461485925233663,0.749187942430745,0.7896119814324415
cluster,graph+identity0,1W2L,cluster_1W2L,4,97,0.5820073469623289,0.4161478023693616,0.8174066446174102
cluster,graph+identity0,1WBE,cluster_1WBE,3,204,0.5487867903585929,0.6081739994652688,0.8384328323129094
cluster,graph+identity0,1WHI,cluster_1WHI,1,122,0.5256160093357503,0.636120157095315,0.856870882757536
cluster,graph+identity0,1WLY,cluster_1WLY,5,322,0.6811390559185471,0.7249493916284674,0.7399970107545731
cluster,graph+identity0,1WPA,cluster_1WPA,2,107,0.5772312303706784,0.3655043876573011,0.8192753172097171
cluster,graph+identity0,1X3O,cluster_1X3O,3,80,0.548408367834091,0.5765153335502978,0.8380664496654162
cluster,graph+identity0,1XY1,cluster_1XY1,3,16,0.6478140804584621,0.6330984631347665,1.0988930369952352
cluster,graph+identity0,1XY2,cluster_1XY2,3,8,0.5738077574565065,0.5091750772173156,0.8780407633028295
cluster,graph+identity0,1Y6X,cluster_1Y6X,5,87,0.4891690148098437,0.5153391564314832,0.8844584385621768
cluster,graph+identity0,1YJO,cluster_1YJO,5,6,0.3490984478351309,0.2571428571428572,1.0524822829407166
cluster,graph+identity0,1YZM,cluster_1YZM,5,46,0.7605437436639194,0.6507339348752337,0.7457671452592769
cluster,graph+identity0,1Z21,cluster_1Z21,3,96,0.6248395314672779,0.6576640430078858,0.783966069232597
cluster,graph+identity0,1ZCE,cluster_1ZCE,2,146,0.7665069079930958,0.7906316276926207,0.6791715768693442
cluster,graph+identity0,1ZVA,cluster_1ZVA,1,75,0.5625573719785084,0.5508990563146521,0.8274152990922078
cluster,graph+identity0,2A50,cluster_2A50,4,457,0.5547983399479519,0.6149240021260581,0.8453598307600154
cluster,graph+identity0,2AGK,cluster_2AGK,2,233,0.6823687760655386,0.7313114600949061,0.7395256446614898
cluster,graph+identity0,2AH1,cluster_2AH1,5,939,0.5428884664099164,0.5568756485737537,0.8589651426166318
cluster,graph+identity0,2B0A,cluster_2B0A,4,186,0.5934519950238394,0.6216155480857566,0.8251876187163834
cluster,graph+identity0,2BCM,cluster_2BCM,4,413,0.5559051223345458,0.4982617994028857,0.8317862761427286
cluster,graph+identity0,2BF9,cluster_2BF9,5,36,0.6147563694883095,0.4993886360814003,0.8424651631600646
cluster,graph+identity0,2BRF,cluster_2BRF,4,100,0.7584719774723083,0.7087023839835233,0.691381153611017
cluster,graph+identity0,2C71,cluster_2C71,5,205,0.6392328854455817,0.6716062865403237,0.8039111481222803
cluster,graph+identity0,2CE0,cluster_2CE0,2,99,0.5851954513995393,0.5746568418102296,0.8111969653650635
cluster,graph+identity0,2CG7,cluster_2CG7,5,90,0.533602390264671,0.5291071929964889,0.8493704534103145
cluster,graph+identity0,2COV,cluster_2COV,3,534,0.7719585506149479,0.7144940748551896,0.6545995526668466
cluster,graph+identity0,2CWS,cluster_2CWS,4,227,0.6715533836323259,0.7198278084533832,0.7541452455988443
cluster,graph+identity0,2D5W,cluster_2D5W,5,1214,0.6941664578540659,0.66476233053493,0.7364212643262426
cluster,graph+identity0,2DKO,cluster_2DKO,2,253,0.7891241283991447,0.6795022136171445,0.6189220206012992
cluster,graph+identity0,2DPL,cluster_2DPL,5,565,0.4647485338080902,0.513519780215055,0.8956513435607469
cluster,graph+identity0,2DSX,cluster_2DSX,4,52,0.38064681917388776,0.28798907186198835,0.9253887795828449
cluster,graph+identity0,2E10,cluster_2E10,5,439,0.7788994951073697,0.7974348121089417,0.6403100294496451
cluster,graph+identity0,2E3H,cluster_2E3H,4,81,0.6949728014235571,0.6894090815523577,0.7241146324146651
cluster,graph+identity0,2EAQ,cluster_2EAQ,4,89,0.6987040623494252,0.477074528569641,0.7362174820866403
cluster,graph+identity0,2EHP,cluster_2EHP,3,248,0.7845978511226739,0.8028538480804926,0.6403073254325233
cluster,graph+identity0,2EHS,cluster_1X3O,3,75,0.6957907783776688,0.6944480007530583,0.7475266605124123
cluster,graph+identity0,2ERW,cluster_2ERW,3,53,0.3022494549638819,0.0952726541405668,1.0095593070309818
cluster,graph+identity0,2ETX,cluster_2ETX,1,389,0.54575736129004,0.5631698458784541,0.8459182152509815
cluster,graph+identity0,2FB6,cluster_2FB6,5,116,0.7822472847591426,0.6850824910718158,0.6817646306416546
cluster,graph+identity0,2FG1,cluster_2FG1,1,157,0.6221849262401667,0.5464164248796186,0.7860707174235282
cluster,graph+identity0,2FN9,cluster_2FN9,2,560,0.5943131441401057,0.5891962072795018,0.8058303726095277
cluster,graph+identity0,2FQ3,cluster_2FQ3,2,85,0.6810104028459806,0.6945866718780536,0.7525001711673113
cluster,graph+identity0,2G69,cluster_2G69,1,99,0.6267415325478891,0.6368128436290214,0.8007391404923802
cluster,graph+identity0,2G7O,cluster_2G7O,2,68,0.7745184484980665,0.44740935956531924,0.6814766080107315
cluster,graph+identity0,2G7S,cluster_2G7S,1,190,0.6485211832609385,0.6069693827170058,0.7787113223244458
cluster,graph+identity0,2GKG,cluster_2GKG,5,122,0.6843728528672132,0.5413644400713817,0.7511706929229433
cluster,graph+identity0,2GOM,cluster_2GOM,4,121,0.5835277844655478,0.4381726576218737,0.8179392915181
cluster,graph+identity0,2GXG,cluster_2GXG,1,140,0.6985275565997139,0.6819386997760445,0.7312832831216717
cluster,graph+identity0,2GZQ,cluster_2GZQ,5,191,0.4223120028906294,0.37490779383399814,0.9262310910862606
cluster,graph+identity0,2HQK,cluster_2HQK,1,213,0.8014015700034799,0.7627805061796605,0.6710908097602766
cluster,graph+identity0,2HYK,cluster_2HYK,1,237,0.5877247572590097,0.5665337225701096,0.8113038569900601
cluster,graph+identity0,2I24,cluster_2I24,4,113,0.5025385126272083,0.4809654910046815,0.8677524831891921
cluster,graph+identity0,2I49,cluster_2I49,3,398,0.6736358877622975,0.676380131859063,0.7553436198377288
cluster,graph+identity0,2IBL,cluster_2IBL,2,108,0.6541009533568115,0.6400278186433542,0.8784862226695449
cluster,graph+identity0,2IGD,cluster_2IGD,1,61,0.555551753273565,0.54366852659213,0.8377562360066045
cluster,graph+identity0,2IMF,cluster_2IMF,3,203,0.6586355442974173,0.6494548660087109,0.7558218567836701
cluster,graph+identity0,2IP6,cluster_2IP6,5,87,0.6308834801526682,0.4137095158067711,0.7808929625309867
cluster,graph+identity0,2IVY,cluster_2IVY,3,88,0.5025313313325479,0.4141507980548399,0.877463343762846
cluster,graph+identity0,2J32,cluster_2J32,4,244,0.813982616060007,0.7003280988260691,0.5966918987569482
cluster,graph+identity0,2J9W,cluster_2J9W,1,200,0.6931077362100925,0.6705827910188921,0.7384308680912579
cluster,graph+identity0,2JKU,cluster_2JKU,1,35,0.4569618280645801,0.3066041046807332,0.9371655790545078
cluster,graph+identity0,2JLI,cluster_2JLI,4,100,0.5994077564109096,0.5066413037094767,0.8021625714089423
cluster,graph+identity0,2JLJ,cluster_2JLI,4,115,0.7419128576341496,0.6109253462221863,0.6817509527444925
cluster,graph+identity0,2MCM,cluster_1NOA,4,112,0.7656611638797485,0.7226615471170305,0.6967412298636824
cluster,graph+identity0,2NLS,cluster_2NLS,2,36,0.47916573470573204,0.3783783783783784,0.8805113051750225
cluster,graph+identity0,2NR7,cluster_2NR7,4,194,0.8146845422973354,0.7277806677523642,0.6133953498563063
cluster,graph+identity0,2NUH,cluster_1KR4,3,104,0.6463947345074768,0.5605552207357228,0.7708309944497564
cluster,graph+identity0,2O6X,cluster_2O6X,2,306,0.7960471953220095,0.8054950773467026,0.6190732498108187
cluster,graph+identity0,2OA2,cluster_2OA2,4,132,0.5198599726600985,0.3929277236773219,0.8578967633863673
cluster,graph+identity0,2OCT,cluster_2OCT,4,192,0.5223271534831619,0.5332233532170523,0.8790494667628357
cluster,graph+identity0,2OHW,cluster_2OHW,4,256,0.5834999576101898,0.657366241275528,0.8214126817621991
cluster,graph+identity0,2OKT,cluster_2OKT,5,342,0.3950862729093049,0.3919236878368489,0.9545858024913252
cluster,graph+identity0,2OL9,cluster_2OL9,1,6,0.8390789677436306,0.5428571428571429,0.5631850543842898
cluster,graph+identity0,2OLX,cluster_2OLX,3,4,0.8789468472498708,0.7999999999999999,0.8118191459679233
cluster,graph+identity0,2PKT,cluster_2PKT,1,91,0.03829402332045874,0.06736982934913217,1.0788779410325076
cluster,graph+identity0,2PLT,cluster_2PLT,2,98,0.4758141138042485,0.528556309303816,0.8890874680217289
cluster,graph+identity0,2PMR,cluster_2PMR,4,76,0.6402250972568267,0.7549248794263789,0.7732917472801474
cluster,graph+identity0,2POF,cluster_2POF,4,440,0.6777137582387184,0.710002628690628,0.7393592606453242
cluster,graph+identity0,2PPN,cluster_2PPN,5,107,0.6347813179545272,0.7297049734984361,0.7899852333618301
cluster,graph+identity0,2PSF,cluster_2PSF,4,608,0.5479757788449293,0.4787351855369661,0.8401166048426456
cluster,graph+identity0,2PTH,cluster_2PTH,3,193,0.7361638289252208,0.8089290178140603,0.6959191572546567
cluster,graph+identity0,2Q4N,cluster_2Q4N,2,153,0.6844515119525009,0.5895621596002669,0.7425272013167754
cluster,graph+identity0,2Q52,cluster_1WBE,3,412,0.7589946746417761,0.7484606288696435,0.676545193071309
cluster,graph+identity0,2QJL,cluster_2QJL,5,99,0.6282740945010562,0.664017638584569,0.7975067568899299
cluster,graph+identity0,2R16,cluster_2R16,1,175,0.5437736021996602,0.4364312801190867,0.848471829368442
cluster,graph+identity0,2R6Q,cluster_2R6Q,3,138,0.5578446816917498,0.4287648463750102,0.8370368000878663
cluster,graph+identity0,2RB8,cluster_2RB8,4,93,0.6203896862183922,0.5110581425298482,0.7875794911222489
cluster,graph+identity0,2RE2,cluster_2RE2,2,238,0.664676507280534,0.4700463414379443,0.7493464979611214
cluster,graph+identity0,2RFR,cluster_2RFR,2,154,0.675854595964053,0.46918914664589756,0.7383081237937155
cluster,graph+identity0,2V9V,cluster_2V9V,1,135,0.5293234869691861,0.4580141502599546,0.8491832133216612
cluster,graph+identity0,2VE8,cluster_2VE8,1,515,0.7100412562166482,0.6135625701103833,0.7098237026257675
cluster,graph+identity0,2VH7,cluster_2VH7,5,94,0.7340114007512567,0.7197352832370009,0.6990835196282182
cluster,graph+identity0,2VIM,cluster_2VIM,5,104,0.3583550957191988,0.37617059870248426,0.9447822478688229
cluster,graph+identity0,2VPA,cluster_2VPA,2,204,0.7533360441761366,0.7686292581084384,0.7594511564886709
cluster,graph+identity0,2VQ4,cluster_2VQ4,4,106,0.6959053754090612,0.7782919649601557,0.720193413003979
cluster,graph+identity0,2VY8,cluster_2VY8,5,149,0.7467662200088018,0.7591577974282793,0.6750420786869261
cluster,graph+identity0,2VYO,cluster_2C71,5,206,0.7133101997579941,0.724696261800646,0.7203569351962907
cluster,graph+identity0,2W1V,cluster_2W1V,5,548,0.70890255553813,0.7642329034505059,0.7240047418165759
cluster,graph+identity0,2W2A,cluster_2W2A,3,350,0.6481177289366521,0.6867156489475617,0.7632849079191641
cluster,graph+identity0,2W6A,cluster_2W6A,3,117,0.772039831662888,0.49766213342910187,0.6483867842325852
cluster,graph+identity0,2WJ5,cluster_2WJ5,2,96,0.5734674457122193,0.5687581815782968,0.8658090868101269
cluster,graph+identity0,2WUJ,cluster_2WUJ,1,100,0.47686555936037034,0.21029229098663024,0.8840049480441973
cluster,graph+identity0,2WW7,cluster_2WW7,3,150,0.46296170077312854,0.5207718853366116,0.9535809026862945
cluster,graph+identity0,2WWE,cluster_2WWE,4,111,0.5666755331177973,0.4919311671896036,0.8252583616627601
cluster,graph+identity0,2X1Q,cluster_2X1Q,5,240,0.45677774367028523,0.38016849625119675,0.9061869395151043
cluster,graph+identity0,2X25,cluster_2X25,2,168,0.6343453359718574,0.7026099149115567,0.787151843334686
cluster,graph+identity0,2X3M,cluster_2X3M,3,166,0.7292170781985127,0.6022786226847502,0.719615179073134
cluster,graph+identity0,2X5Y,cluster_2X5Y,4,171,0.7233479087673718,0.7007740645563025,0.7107215029287428
cluster,graph+identity0,2X9Z,cluster_2X9Z,5,262,0.5905163262557986,0.5962826375273809,0.8074503546626682
cluster,graph+identity0,2XHF,cluster_2XHF,5,310,0.5867262346590746,0.6365529577149217,0.810275742460221
cluster,graph+identity0,2Y0T,cluster_2Y0T,3,101,0.7766076253019276,0.7517509094641854,0.649152297883543
cluster,graph+identity0,2Y72,cluster_2Y72,5,170,0.7264693834516778,0.6913566225060688,0.7106614019112226
cluster,graph+identity0,2Y7L,cluster_2Y7L,4,319,0.7338221367635499,0.6971265493872284,0.6951940190882789
cluster,graph+identity0,2Y9F,cluster_2Y9F,4,149,0.7647389771728677,0.8468375485571522,0.6465704331972544
cluster,graph+identity0,2YLB,cluster_2YLB,2,400,0.7441756713063264,0.800559842550392,0.6710737951505613
cluster,graph+identity0,2YNY,cluster_2YNY,1,315,0.7300758357056583,0.7227578255586516,0.7162865184242914
cluster,graph+identity0,2ZCM,cluster_2ZCM,1,357,0.42390157618175994,0.354171166789411,0.9097360449464582
cluster,graph+identity0,2ZU1,cluster_2ZU1,2,360,0.7059692874702245,0.7571755837251215,0.7114456159739067
cluster,graph+identity0,3A0M,cluster_3A0M,1,148,0.7172794153732629,0.5603560448831318,0.7500289846285288
cluster,graph+identity0,3A7L,cluster_3A7L,4,128,0.679553884414093,0.5908056962140964,0.748839246926613
cluster,graph+identity0,3AMC,cluster_3AMC,2,614,0.736132236542063,0.7706626348089437,0.708833065280837
cluster,graph+identity0,3AUB,cluster_3AUB,1,116,0.6008039017651087,0.6530231737370936,0.8035263346609557
cluster,graph+identity0,3B5O,cluster_3B5O,1,230,0.6296951702752739,0.6168477463540143,0.7790439286379728
cluster,graph+identity0,3BA1,cluster_3BA1,4,312,0.6539399088414287,0.5749455137136689,0.7575340175574301
cluster,graph+identity0,3BED,cluster_3BED,1,261,0.8098849721871787,0.8237245105103994,0.619476671358433
cluster,graph+identity0,3BQX,cluster_3BQX,4,139,0.4774768860739374,0.4880183297048598,0.9061200117359827
cluster,graph+identity0,3BZQ,cluster_3BZQ,3,99,0.574387430840859,0.561883499599487,0.8203919327018993
cluster,graph+identity0,3BZZ,cluster_3BZZ,5,100,0.4564065977716218,0.4358387365832406,0.9130777889194732
cluster,graph+identity0,3DRF,cluster_3DRF,4,547,0.5507470713674254,0.5530095497299469,0.8356945373485837
cluster,graph+identity0,3DWV,cluster_3DWV,2,325,0.6357420188742153,0.7094593880124116,0.7782844955584064
cluster,graph+identity0,3E5T,cluster_2HQK,1,228,0.5227662060466656,0.43886871522089205,0.8546543701685339
cluster,graph+identity0,3E7R,cluster_3E7R,4,40,0.7361417850361655,0.7866960719646693,0.7262809869364741
cluster,graph+identity0,3EUR,cluster_3EUR,3,140,0.39882633323779243,0.3838646686006935,0.9298728562393128
cluster,graph+identity0,3F2Z,cluster_3F2Z,3,149,0.7786053747691154,0.7492975530256484,0.6488183927022096
cluster,graph+identity0,3F7E,cluster_3F7E,3,254,0.7590579080519763,0.8034399838326421,0.662411450550456
cluster,graph+identity0,3FCN,cluster_3FCN,1,158,0.6390240397096082,0.5663006538497805,0.7710901309196446
cluster,graph+identity0,3FE7,cluster_3FE7,3,91,0.5036461724715604,0.5333237775955104,0.8641933685566222
cluster,graph+identity0,3FKE,cluster_3FKE,5,250,0.5272275722941951,0.514405810378096,0.8588110845483331
cluster,graph+identity0,3FMY,cluster_3FMY,2,66,0.6452021862357638,0.6708625585964045,0.7690865898596717
cluster,graph+identity0,3FOD,cluster_3FOD,1,48,0.405299113972002,0.41806437666754936,1.0139336746579863
cluster,graph+identity0,3FSO,cluster_3FSO,2,221,0.8036566381639975,0.5895372132867994,0.613364604395786
cluster,graph+identity0,3FTD,cluster_3FTD,1,240,0.7075493902235894,0.6780097849301622,0.7229288034918033
cluster,graph+identity0,3FVA,cluster_3FVA,1,6,0.7645517693842776,0.7775419143502353,0.6737101111220933
cluster,graph+identity0,3G1S,cluster_3G1S,1,418,0.6378131635161817,0.7011760434883936,0.7752353111077042
cluster,graph+identity0,3GBW,cluster_3GBW,4,161,0.7446559172033601,0.8384066759474208,0.6847164315558198
cluster,graph+identity0,3GHJ,cluster_3GHJ,5,116,0.5377176132976419,0.5015396207303454,0.8499198786011354
cluster,graph+identity0,3HFO,cluster_3HFO,4,197,0.6414712097840257,0.6695192168896175,0.7730088377435972
cluster,graph+identity0,3HHP,cluster_3HHP,5,1234,0.7489869998746752,0.7859907763772915,0.6809711636192499
cluster,graph+identity0,3HNY,cluster_3HNY,5,156,0.7180560883774104,0.7290924810349128,0.7033189709259299
cluster,graph+identity0,3HP4,cluster_3HP4,4,183,0.5299702049636857,0.4533188038674134,0.85454832711102
cluster,graph+identity0,3HWU,cluster_3HWU,2,144,0.7354902023805194,0.722557308939503,0.6795705537960611
cluster,graph+identity0,3HYD,cluster_3HYD,5,7,0.8354246582216717,0.6071428571428572,0.619521673338496
cluster,graph+identity0,3HZ8,cluster_3HZ8,2,192,0.5014718596674292,0.47191459872411146,0.8753026554479773
cluster,graph+identity0,3I2V,cluster_3I2V,3,124,0.42648461899246315,0.44620265116635993,0.9329481174895009
cluster,graph+identity0,3I2Z,cluster_3I2Z,5,138,0.5676339409454945,0.5724651330670797,0.8274720565668074
cluster,graph+identity0,3I4O,cluster_3I4O,1,135,0.7425868933383385,0.7089699207559966,0.6725086201984614
cluster,graph+identity0,3I7M,cluster_3I7M,2,134,0.6282847903114985,0.5403764193637656,0.7797832734406388
cluster,graph+identity0,3IHS,cluster_1OPD,2,169,0.6070096743334559,0.5025682654030604,0.7991825923529712
cluster,graph+identity0,3IVV,cluster_3IVV,4,149,0.7960376824342769,0.7823858210474894,0.6211851041711622
cluster,graph+identity0,3K6Y,cluster_3K6Y,2,227,0.6131700767713655,0.6162949626046192,0.792350431533027
cluster,graph+identity0,3KBE,cluster_3KBE,5,140,0.6897883940945155,0.6797840400577496,0.7244966902029838
cluster,graph+identity0,3KGK,cluster_3KGK,2,190,0.8016996921061148,0.7912886281833256,0.6143138562108666
cluster,graph+identity0,3KZD,cluster_3KZD,3,85,0.6092377654500499,0.6656927604802962,0.7992975087836616
cluster,graph+identity0,3L41,cluster_2ETX,1,220,0.6870043819454257,0.6833835273277408,0.7300125937838823
cluster,graph+identity0,3LAA,cluster_3LAA,3,169,0.5833746303964867,0.5080451325857227,0.8915497918795869
cluster,graph+identity0,3LAX,cluster_3LAX,3,106,0.7231408830083907,0.718749921298616,0.7038703715414224
cluster,graph+identity0,3LG3,cluster_3LG3,4,833,0.6075474767565191,0.6231836516132382,0.8290145386330028
cluster,graph+identity0,3LJI,cluster_3LJI,5,272,0.5987960120530724,0.5388440678079471,0.8027535035245841
cluster,graph+identity0,3M3P,cluster_3M3P,1,249,0.621899807764816,0.6380781076457733,0.7834425074389525
cluster,graph+identity0,3M8J,cluster_3M8J,1,178,0.6846619234537559,0.7369986690549268,0.7317260532483956
cluster,graph+identity0,3M9J,cluster_3M9J,3,210,0.5081466153883003,0.5305392177878643,0.8642676280311951
cluster,graph+identity0,3M9Q,cluster_3M9Q,2,176,0.4772735475171006,0.5366394028794419,0.9308250695341862
cluster,graph+identity0,3MAB,cluster_1OPD,2,173,0.6413738632988721,0.5690125208743997,0.7677313048157464
