protocol,mode,protein_id,cluster_id,fold,n_residues,pcc,spearman,rmse_z
cluster,graph+center0,1GVD,cluster_1GVD,3,52,0.7033496901533935,0.5912787348468592,0.7271763302731252
cluster,graph+center0,1GXU,cluster_1GXU,1,88,0.6376789301157199,0.6330522840398134,0.7842704310454764
cluster,graph+center0,1H6V,cluster_1H6V,2,2927,0.4877023142282656,0.5510120630192867,0.8854328170400437
cluster,graph+center0,1HJE,cluster_1HJE,4,13,0.6981692317729382,0.6373626373626374,0.7854252663601693
cluster,graph+center0,1I71,cluster_1I71,3,83,0.5620208669341441,0.5804440576751086,0.8292169024732224
cluster,graph+center0,1IDP,cluster_1IDP,2,441,0.7457353858190455,0.8715615039279937,0.6778705538258534
cluster,graph+center0,1IFR,cluster_1IFR,3,113,0.6650881663918882,0.7376228359520333,0.7693543870871274
cluster,graph+center0,1K8U,cluster_1K8U,2,89,0.4898701959729028,0.3668299575703873,0.8954143802708947
cluster,graph+center0,1KMM,cluster_1KMM,4,1499,0.7254416433089155,0.752747820803669,0.6968950126292652
cluster,graph+center0,1KNG,cluster_1KNG,1,144,0.521836633473101,0.4860209349473511,0.8588828932223612
cluster,graph+center0,1KR4,cluster_1KR4,3,110,0.6121732302485934,0.5617414748137896,0.7935141200383041
cluster,graph+center0,1KYC,cluster_1KYC,5,15,0.7676695134301554,0.7928571428571427,0.7220358179615042
cluster,graph+center0,1LR7,cluster_1LR7,1,73,0.5881166952870927,0.6683995773336658,0.832412004569165
cluster,graph+center0,1MF7,cluster_1MF7,2,194,0.6802023190881109,0.7703539650434049,0.7564563496198923
cluster,graph+center0,1N7E,cluster_1N7E,5,95,0.5603272053467628,0.6614361153372134,0.8297762216045588
cluster,graph+center0,1NKD,cluster_1NKD,1,59,0.6953262411298807,0.7112630791271394,0.7935298593231361
cluster,graph+center0,1NKO,cluster_1NKO,1,122,0.4992054971570544,0.7113213501730576,0.8850062406945008
cluster,graph+center0,1NLS,cluster_1NLS,5,237,0.5205183466683979,0.7366234768663829,0.8631695944938175
cluster,graph+center0,1NNX,cluster_1NNX,2,93,0.7557569186136275,0.8073738082992388,0.6659442911058455
cluster,graph+center0,1NOA,cluster_1NOA,4,113,0.5527501115904598,0.5000644595562617,0.8351051002778879
cluster,graph+center0,1NOT,cluster_1NOT,3,13,0.556511482730299,0.5824175824175823,0.9050701457140566
cluster,graph+center0,1O06,cluster_1O06,1,20,0.9220691425978421,0.7218045112781954,0.4225412118118738
cluster,graph+center0,1O08,cluster_1O08,5,221,0.33352451267275385,0.615416258505824,0.9695087363944426
cluster,graph+center0,1OB4,cluster_1OB4,1,16,0.5120029969491174,0.4441176470588235,0.9062434599816364
cluster,graph+center0,1OB7,cluster_1OB7,4,16,0.5525968201129569,0.8432673364627853,0.8670564984513731
cluster,graph+center0,1OPD,cluster_1OPD,2,85,0.4257755344851019,0.42703941293949643,0.9073896621235779
cluster,graph+center0,1P9I,cluster_1P9I,2,29,0.6656999105969132,0.42216748768472895,0.7509073941120767
cluster,graph+center0,1PEF,cluster_1PEF,5,18,0.8448919217629867,0.9071207430340558,0.5899380271363641
cluster,graph+center0,1PEN,cluster_1PEN,5,16,0.4855416079326773,0.4930096993281554,0.8974191129408544
cluster,graph+center0,1PMY,cluster_1PMY,4,123,0.675805197169166,0.5870625108950221,0.7624525721194749
cluster,graph+center0,1PZ4,cluster_1PZ4,2,113,0.705735815960613,0.6745736843892542,0.7238184425725468
cluster,graph+center0,1Q9B,cluster_1Q9B,2,43,0.7648111067507877,0.7579281183932347,0.6660783058437179
cluster,graph+center0,1QAU,cluster_1QAU,3,112,0.6574782076892867,0.6327912614291227,0.7625683984115038
cluster,graph+center0,1QKI,cluster_1QKI,1,3912,0.5617688007931644,0.6492110724966722,0.8644966360799347
cluster,graph+center0,1QTO,cluster_1QTO,2,122,0.5922980204742547,0.6187760227381613,0.8086965651861558
cluster,graph+center0,1R29,cluster_1R29,5,122,0.5960998759937411,0.5671893820300381,0.8050733448591796
cluster,graph+center0,1R7J,cluster_1R7J,1,90,0.7821222668068665,0.6260958324235287,0.6521226554699683
cluster,graph+center0,1RJU,cluster_1RJU,4,36,0.3889500953994712,0.18532818532818532,0.939224767261539
cluster,graph+center0,1RRO,cluster_1RRO,5,108,0.290530274503597,0.21931381082549709,0.9710011887078425
cluster,graph+center0,1SAU,cluster_1SAU,1,114,0.6437683373818445,0.6439570677707661,0.783470459173427
cluster,graph+center0,1TGR,cluster_1TGR,1,104,0.7061828083396281,0.6457535934826929,0.72274590057358
cluster,graph+center0,1TZV,cluster_1TZV,4,141,0.805418818788648,0.7656977609319792,0.6196422232514228
cluster,graph+center0,1U06,cluster_1U06,2,55,0.4824600105883635,0.3070762460139883,0.8783021294016334
cluster,graph+center0,1U7I,cluster_1U7I,3,267,0.7493257112941039,0.7904223554923928,0.6778554124885902
cluster,graph+center0,1U9C,cluster_1U9C,1,221,0.5764641245030002,0.40995970934712683,0.8260649157416181
cluster,graph+center0,1UHA,cluster_1UHA,1,82,0.6287814548505994,0.686130672024462,0.7782348589246756
cluster,graph+center0,1UKU,cluster_1KR4,3,102,0.692240911149615,0.5538139666472478,0.7333789679585505
cluster,graph+center0,1ULR,cluster_1ULR,4,87,0.5697808563515558,0.623741849704465,0.8351977364775456
cluster,graph+center0,1UOY,cluster_1UOY,5,64,0.6675996963302887,0.6088668597795859,0.7634756735096153
cluster,graph+center0,1USE,cluster_1USE,3,40,0.13983185109964472,-0.06566604127579738,1.1451463358838194
cluster,graph+center0,1USM,cluster_1USM,5,77,0.8212306887897276,0.7206656545298304,0.6064716861876014
cluster,graph+center0,1UTG,cluster_1UTG,4,70,0.5864886894208757,0.5251030102817525,0.8237989123680592
cluster,graph+center0,1V05,cluster_1V05,4,96,0.6093093266266805,0.5685644135685005,0.8059818297848816
cluster,graph+center0,1V70,cluster_1V70,4,105,0.5370146021318771,0.6201351885054441,0.8455815800817833
cluster,graph+center0,1VRZ,cluster_1VRZ,3,21,0.78461147957677,0.8063679415061185,0.7333269695765
cluster,graph+center0,1W2L,cluster_1W2L,4,97,0.5755114845628391,0.4149577566742111,0.8212191230832513
cluster,graph+center0,1WBE,cluster_1WBE,3,204,0.5534727946825222,0.6178411069167984,0.8342776637880132
cluster,graph+center0,1WHI,cluster_1WHI,1,122,0.5348157646905348,0.6378649166208618,0.8471549035973241
cluster,graph+center0,1WLY,cluster_1WLY,5,322,0.6776445343300794,0.7166480719286407,0.7431454792745835
cluster,graph+center0,1WPA,cluster_1WPA,2,107,0.5971306243244857,0.36150249692282305,0.8094145489484482
cluster,graph+center0,1X3O,cluster_1X3O,3,80,0.4915597759925708,0.5301015594415888,0.8716080995676642
cluster,graph+center0,1XY1,cluster_1XY1,3,16,0.6385836057311733,0.6224709109958134,1.0583046074146876
cluster,graph+center0,1XY2,cluster_1XY2,3,8,0.5882528813300008,0.37581969985087577,0.8720724978871961
cluster,graph+center0,1Y6X,cluster_1Y6X,5,87,0.4984294474664347,0.5429327792794351,0.8809840090857294
cluster,graph+center0,1YJO,cluster_1YJO,5,6,0.3738286885853183,0.2571428571428572,1.0224869006096202
cluster,graph+center0,1YZM,cluster_1YZM,5,46,0.7864178418888467,0.6720735179921733,0.7128353638554431
cluster,graph+center0,1Z21,cluster_1Z21,3,96,0.637615498262464,0.6597937445445688,0.7744785991550529
cluster,graph+center0,1ZCE,cluster_1ZCE,2,146,0.756830469277865,0.7841225465987309,0.6897652520347152
cluster,graph+center0,1ZVA,cluster_1ZVA,1,75,0.5616037552058131,0.5199442366446453,0.8283850852740924
cluster,graph+center0,2A50,cluster_2A50,4,457,0.5630650907140224,0.6270889805343212,0.8359907595163075
cluster,graph+center0,2AGK,cluster_2AGK,2,233,0.674176658022072,0.7047472769165921,0.7482925821802658
cluster,graph+center0,2AH1,cluster_2AH1,5,939,0.5399966766554426,0.5533981315317448,0.859347100449467
cluster,graph+center0,2B0A,cluster_2B0A,4,186,0.6209844741862934,0.6400268173305332,0.7917869875346415
cluster,graph+center0,2BCM,cluster_2BCM,4,413,0.5682929530579979,0.5078671617936068,0.8233024091053368
cluster,graph+center0,2BF9,cluster_2BF9,5,36,0.5502217105348018,0.48651779494528175,0.8819005753545728
cluster,graph+center0,2BRF,cluster_2BRF,4,100,0.7648737020810707,0.7114867626608281,0.6938778748846297
cluster,graph+center0,2C71,cluster_2C71,5,205,0.6221427824839341,0.6709376723024976,0.8140024523932733
cluster,graph+center0,2CE0,cluster_2CE0,2,99,0.5858885674804406,0.5761967638249814,0.8116904323925191
cluster,graph+center0,2CG7,cluster_2CG7,5,90,0.500877262321949,0.484845491660986,0.8736046255771087
cluster,graph+center0,2COV,cluster_2COV,3,534,0.7751000168286485,0.7387173819269008,0.6455349487871982
cluster,graph+center0,2CWS,cluster_2CWS,4,227,0.6742130668883672,0.7134198685990571,0.7507479734061637
cluster,graph+center0,2D5W,cluster_2D5W,5,1214,0.706432842025688,0.6770830942245417,0.7253038794872302
cluster,graph+center0,2DKO,cluster_2DKO,2,253,0.7920200408116488,0.6833240150398844,0.6150092632625601
cluster,graph+center0,2DPL,cluster_2DPL,5,565,0.4729508907923699,0.5303428801163885,0.8945239474676876
cluster,graph+center0,2DSX,cluster_2DSX,4,52,0.42306404912242107,0.27227902465694664,0.9094249493651652
cluster,graph+center0,2E10,cluster_2E10,5,439,0.7686426012835791,0.8007789857276959,0.6484223016379034
cluster,graph+center0,2E3H,cluster_2E3H,4,81,0.7028912416460567,0.6958456139589103,0.7128319976038024
cluster,graph+center0,2EAQ,cluster_2EAQ,4,89,0.6728728811014062,0.46856233272034503,0.7557579125138082
cluster,graph+center0,2EHP,cluster_2EHP,3,248,0.7589233262771272,0.7858089623622526,0.6641565211614329
cluster,graph+center0,2EHS,cluster_1X3O,3,75,0.6819358345152531,0.6966955433925835,0.7541995335240159
cluster,graph+center0,2ERW,cluster_2ERW,3,53,0.3359395234310621,0.1542989620803848,0.9933345294241825
cluster,graph+center0,2ETX,cluster_2ETX,1,389,0.5265621096467681,0.5462394881771727,0.8622789482713107
cluster,graph+center0,2FB6,cluster_2FB6,5,116,0.7819330258668633,0.6826067154200334,0.6840614441093701
cluster,graph+center0,2FG1,cluster_2FG1,1,157,0.6130605895151021,0.5430363152739662,0.791665895435156
cluster,graph+center0,2FN9,cluster_2FN9,2,560,0.6030406218370609,0.5876653124619425,0.8013741401764634
cluster,graph+center0,2FQ3,cluster_2FQ3,2,85,0.6881228578808761,0.6943521594684385,0.7532441630582329
cluster,graph+center0,2G69,cluster_2G69,1,99,0.6228580962502213,0.6337825218582661,0.7978904786608075
cluster,graph+center0,2G7O,cluster_2G7O,2,68,0.7776471674904547,0.4783500836205829,0.6894736127679423
cluster,graph+center0,2G7S,cluster_2G7S,1,190,0.6353531164448071,0.604431610279308,0.7881838371795251
cluster,graph+center0,2GKG,cluster_2GKG,5,122,0.6994111524109091,0.543152190183261,0.7401747564957966
cluster,graph+center0,2GOM,cluster_2GOM,4,121,0.5896754376781009,0.4520462339803879,0.8133577812769894
cluster,graph+center0,2GXG,cluster_2GXG,1,140,0.7064342516487331,0.6941690092078233,0.7254177424984448
cluster,graph+center0,2GZQ,cluster_2GZQ,5,191,0.43558046699705033,0.3638977251560677,0.91984733481459
cluster,graph+center0,2HQK,cluster_2HQK,1,213,0.78837549973573,0.7348366100460861,0.6815798153622296
cluster,graph+center0,2HYK,cluster_2HYK,1,237,0.6013489754600647,0.5743034855365411,0.8021932417756833
cluster,graph+center0,2I24,cluster_2I24,4,113,0.5315259283155533,0.48515749127214525,0.848928934455243
cluster,graph+center0,2I49,cluster_2I49,3,398,0.6765566533158035,0.6798468518091819,0.7498565173897515
cluster,graph+center0,2IBL,cluster_2IBL,2,108,0.6465577250284084,0.6719239371414111,0.8736330579236051
cluster,graph+center0,2IGD,cluster_2IGD,1,61,0.5150232597184091,0.5114624925767994,0.8604977130683635
cluster,graph+center0,2IMF,cluster_2IMF,3,203,0.6416202632282905,0.6214050581798369,0.7701773153551643
cluster,graph+center0,2IP6,cluster_2IP6,5,87,0.6219929539404152,0.40564455872740657,0.7882018902386809
cluster,graph+center0,2IVY,cluster_2IVY,3,88,0.48801904519048295,0.4158414970093077,0.880004872695549
cluster,graph+center0,2J32,cluster_2J32,4,244,0.8107865633278833,0.7193494445584615,0.6026532436855793
cluster,graph+center0,2J9W,cluster_2J9W,1,200,0.6917435837932967,0.6699722716348878,0.7390698106219016
cluster,graph+center0,2JKU,cluster_2JKU,1,35,0.5046344645844694,0.23376987241303962,0.9509928813853181
cluster,graph+center0,2JLI,cluster_2JLI,4,100,0.6058977408134338,0.501318659668374,0.7974368067526022
cluster,graph+center0,2JLJ,cluster_2JLI,4,115,0.7494200563880999,0.6250974033615474,0.67818809707978
cluster,graph+center0,2MCM,cluster_1NOA,4,112,0.7743976629137208,0.7031513937646037,0.6835943376097616
cluster,graph+center0,2NLS,cluster_2NLS,2,36,0.40630650324958956,0.31505791505791503,0.9145808898544647
cluster,graph+center0,2NR7,cluster_2NR7,4,194,0.8188820829984291,0.727640141790806,0.6106592306662849
cluster,graph+center0,2NUH,cluster_1KR4,3,104,0.6276201363670537,0.5520946137687753,0.786869950450235
cluster,graph+center0,2O6X,cluster_2O6X,2,306,0.7826934303167888,0.788969010752695,0.6340471724015018
cluster,graph+center0,2OA2,cluster_2OA2,4,132,0.5016124760981565,0.3995439598069402,0.8704058268656403
cluster,graph+center0,2OCT,cluster_2OCT,4,192,0.5510227276297713,0.5639590134844593,0.8533903541671038
cluster,graph+center0,2OHW,cluster_2OHW,4,256,0.6058650929687662,0.6611861440023593,0.8079079564863471
cluster,graph+center0,2OKT,cluster_2OKT,5,342,0.3803080457837463,0.3858028332451226,0.9616698765511119
cluster,graph+center0,2OL9,cluster_2OL9,1,6,0.8836887975212263,0.7142857142857143,0.5365701024471865
cluster,graph+center0,2OLX,cluster_2OLX,3,4,0.8099266590155876,0.6000000000000001,0.8015292315616099
cluster,graph+center0,2PKT,cluster_2PKT,1,91,-0.009484187418630044,0.06652571564806739,1.1177212537394001
cluster,graph+center0,2PLT,cluster_2PLT,2,98,0.4454808568259728,0.5164936754159853,0.9040338695151435
cluster,graph+center0,2PMR,cluster_2PMR,4,76,0.6391952215689752,0.7399280920457925,0.7788932272536118
cluster,graph+center0,2POF,cluster_2POF,4,440,0.675790769790928,0.7104259513608348,0.7409908686447382
cluster,graph+center0,2PPN,cluster_2PPN,5,107,0.6391554169260171,0.7171456424113045,0.787018956339508
cluster,graph+center0,2PSF,cluster_2PSF,4,608,0.5022429656884824,0.47744259664642336,0.8699205710966111
cluster,graph+center0,2PTH,cluster_2PTH,3,193,0.7319004172993908,0.7950065873102616,0.7010355281310642
cluster,graph+center0,2Q4N,cluster_2Q4N,2,153,0.6592818218501075,0.5674845932568514,0.7605736339367469
cluster,graph+center0,2Q52,cluster_1WBE,3,412,0.7603166492243463,0.7482270941104345,0.6755719975235518
cluster,graph+center0,2QJL,cluster_2QJL,5,99,0.5964571336073468,0.6706721630156564,0.8134660446391295
cluster,graph+center0,2R16,cluster_2R16,1,175,0.5517103592167134,0.438003186436442,0.844503386685491
cluster,graph+center0,2R6Q,cluster_2R6Q,3,138,0.5451749099694281,0.4219952236015208,0.8455064554537913
cluster,graph+center0,2RB8,cluster_2RB8,4,93,0.6437746511771413,0.5178097828812125,0.7701749204878082
cluster,graph+center0,2RE2,cluster_2RE2,2,238,0.6527224890141037,0.4647864255745962,0.7594053113474702
cluster,graph+center0,2RFR,cluster_2RFR,2,154,0.6874757154456884,0.46277355602022224,0.7280853859167706
cluster,graph+center0,2V9V,cluster_2V9V,1,135,0.5522420098823948,0.46398930823725437,0.8339727384463009
cluster,graph+center0,2VE8,cluster_2VE8,1,515,0.7106683564410261,0.6199025240185878,0.7101224501621691
cluster,graph+center0,2VH7,cluster_2VH7,5,94,0.7314496671650619,0.7384908824669071,0.7001346574854135
cluster,graph+center0,2VIM,cluster_2VIM,5,104,0.3681491660399047,0.38105703962952875,0.93854661316149
cluster,graph+center0,2VPA,cluster_2VPA,2,204,0.7498141613444325,0.7584172145544015,0.7605588715883683
cluster,graph+center0,2VQ4,cluster_2VQ4,4,106,0.6886108534101367,0.7684320046078202,0.7262759080243685
cluster,graph+center0,2VY8,cluster_2VY8,5,149,0.744675622903152,0.7667055148385197,0.678366701904204
cluster,graph+center0,2VYO,cluster_2C71,5,206,0.6986444996786016,0.7227229329699175,0.7303527730152944
cluster,graph+center0,2W1V,cluster_2W1V,5,548,0.6792001558645574,0.746497817403053,0.7472939221029417
cluster,graph+center0,2W2A,cluster_2W2A,3,350,0.6316815080014402,0.6866258445736407,0.776267626940783
cluster,graph+center0,2W6A,cluster_2W6A,3,117,0.7801689078770412,0.4990146492587493,0.6453290679328335
cluster,graph+center0,2WJ5,cluster_2WJ5,2,96,0.5174457007483385,0.5449988809907566,0.9156718916118807
cluster,graph+center0,2WUJ,cluster_2WUJ,1,100,0.443517714482189,0.19020216143253585,0.901908363842669
cluster,graph+center0,2WW7,cluster_2WW7,3,150,0.46614382631476353,0.5259757461858633,0.9536336305450143
cluster,graph+center0,2WWE,cluster_2WWE,4,111,0.5530283123357651,0.49226462630148937,0.8348852603381494
cluster,graph+center0,2X1Q,cluster_2X1Q,5,240,0.46292674412049517,0.3962814528649121,0.8983788250794429
cluster,graph+center0,2X25,cluster_2X25,2,168,0.6234512048642047,0.6956841401590028,0.7949958735721284
cluster,graph+center0,2X3M,cluster_2X3M,3,166,0.7246701129475465,0.6078994263485257,0.7222040938776574
cluster,graph+center0,2X5Y,cluster_2X5Y,4,171,0.7196248977141199,0.6983344504063081,0.7161861151811922
cluster,graph+center0,2X9Z,cluster_2X9Z,5,262,0.5814821686040738,0.5955102999567988,0.8142734969215324
cluster,graph+center0,2XHF,cluster_2XHF,5,310,0.5780921760648459,0.6319733951157035,0.8168012788724183
cluster,graph+center0,2Y0T,cluster_2Y0T,3,101,0.7684672538417985,0.7374349507783026,0.657870254458585
cluster,graph+center0,2Y72,cluster_2Y72,5,170,0.7317299569450928,0.6899301351516764,0.7040161772482271
cluster,graph+center0,2Y7L,cluster_2Y7L,4,319,0.7183491762461666,0.6874727829968863,0.7092294502534465
cluster,graph+center0,2Y9F,cluster_2Y9F,4,149,0.7576525650823193,0.8512652889584897,0.6540559962232362
cluster,graph+center0,2YLB,cluster_2YLB,2,400,0.7383225937978014,0.7923632999034059,0.675990790740659
cluster,graph+center0,2YNY,cluster_2YNY,1,315,0.7111626056547539,0.7082270917241683,0.7359879560035008
cluster,graph+center0,2ZCM,cluster_2ZCM,1,357,0.4373780617366969,0.36102335051833373,0.9007593457136065
cluster,graph+center0,2ZU1,cluster_2ZU1,2,360,0.7058997430292542,0.7588202806962524,0.7132101068701011
cluster,graph+center0,3A0M,cluster_3A0M,1,148,0.7181779443068982,0.5273132458316141,0.7498194645482434
cluster,graph+center0,3A7L,cluster_3A7L,4,128,0.688110786673417,0.5922964014809305,0.7447570631939607
cluster,graph+center0,3AMC,cluster_3AMC,2,614,0.7194394246949143,0.7712744437003574,0.7255374345816676
cluster,graph+center0,3AUB,cluster_3AUB,1,116,0.6049797236553237,0.6721602006985591,0.8039898292188522
cluster,graph+center0,3B5O,cluster_3B5O,1,230,0.6207260561009965,0.6061617312059735,0.7855365240976568
cluster,graph+center0,3BA1,cluster_3BA1,4,312,0.6541693649295379,0.5646235428193536,0.7571727379255364
cluster,graph+center0,3BED,cluster_3BED,1,261,0.8051631023813258,0.8192729124014738,0.6228169543856004
cluster,graph+center0,3BQX,cluster_3BQX,4,139,0.4627697262488035,0.48017614747801024,0.9094185560286285
cluster,graph+center0,3BZQ,cluster_3BZQ,3,99,0.5503623037105849,0.5431944539031142,0.8389872970078093
cluster,graph+center0,3BZZ,cluster_3BZZ,5,100,0.43839812162988884,0.411163750904532,0.9223591528046734
cluster,graph+center0,3DRF,cluster_3DRF,4,547,0.5508032783126028,0.5456434943850762,0.835922591121891
cluster,graph+center0,3DWV,cluster_3DWV,2,325,0.6347389073854588,0.7148214706007031,0.7782804265883868
cluster,graph+center0,3E5T,cluster_2HQK,1,228,0.5341615015992849,0.45674203064356034,0.8472649982291021
cluster,graph+center0,3E7R,cluster_3E7R,4,40,0.7205303589298808,0.7836937733000455,0.7251973242537312
cluster,graph+center0,3EUR,cluster_3EUR,3,140,0.4048121714070924,0.37896424066049533,0.9261895915234837
cluster,graph+center0,3F2Z,cluster_3F2Z,3,149,0.7808615463830446,0.7492866694024146,0.6442538722995702
cluster,graph+center0,3F7E,cluster_3F7E,3,254,0.7522018584777266,0.8057734608800892,0.6685877915072721
cluster,graph+center0,3FCN,cluster_3FCN,1,158,0.6190457843115168,0.5389242326208527,0.7879011984632635
cluster,graph+center0,3FE7,cluster_3FE7,3,91,0.4790391286682715,0.5131610905098977,0.8783931996894315
cluster,graph+center0,3FKE,cluster_3FKE,5,250,0.5107000995874288,0.5053312932355829,0.8689111344519117
cluster,graph+center0,3FMY,cluster_3FMY,2,66,0.6464955703563308,0.6529934871162252,0.7689947990356746
cluster,graph+center0,3FOD,cluster_3FOD,1,48,0.4664962393583151,0.5238560502750609,0.9642888462288801
cluster,graph+center0,3FSO,cluster_3FSO,2,221,0.8106180372329456,0.5769797346103307,0.6130783457420618
cluster,graph+center0,3FTD,cluster_3FTD,1,240,0.7042015400915744,0.6764177378736166,0.7254280842906129
cluster,graph+center0,3FVA,cluster_3FVA,1,6,0.8456970222505173,0.8451542547285165,0.6190948916126942
cluster,graph+center0,3G1S,cluster_3G1S,1,418,0.6341306045342122,0.6953106512278061,0.7786356172784695
cluster,graph+center0,3GBW,cluster_3GBW,4,161,0.7522908284206634,0.8456186032331305,0.6795304019471456
cluster,graph+center0,3GHJ,cluster_3GHJ,5,116,0.5711560554424597,0.5193500148041865,0.8235561740294709
cluster,graph+center0,3HFO,cluster_3HFO,4,197,0.6419449400255168,0.6691935176073512,0.7739247531128205
cluster,graph+center0,3HHP,cluster_3HHP,5,1234,0.7555031065599699,0.7928056375978707,0.6716731192462831
cluster,graph+center0,3HNY,cluster_3HNY,5,156,0.7245321482365729,0.7325949142462863,0.697156433068143
cluster,graph+center0,3HP4,cluster_3HP4,4,183,0.5395272055192545,0.4565478017965002,0.8468876823126331
cluster,graph+center0,3HWU,cluster_3HWU,2,144,0.7428114119636903,0.730233656445813,0.6729848546911075
cluster,graph+center0,3HYD,cluster_3HYD,5,7,0.9048051192583584,0.28571428571428575,0.5442565715716936
cluster,graph+center0,3HZ8,cluster_3HZ8,2,192,0.5011674937121915,0.47723331702673566,0.8746728241404959
cluster,graph+center0,3I2V,cluster_3I2V,3,124,0.419215461354628,0.43108060476450943,0.9387276158935443
cluster,graph+center0,3I2Z,cluster_3I2Z,5,138,0.5677262675152009,0.578762130805697,0.8289217644624245
cluster,graph+center0,3I4O,cluster_3I4O,1,135,0.7621789196659987,0.7224054738810216,0.6525400625586174
cluster,graph+center0,3I7M,cluster_3I7M,2,134,0.6453429411184026,0.5593719529092062,0.7668637993349069
cluster,graph+center0,3IHS,cluster_1OPD,2,169,0.6025352325565406,0.49081590287205973,0.8047298607325362
cluster,graph+center0,3IVV,cluster_3IVV,4,149,0.7809241097156403,0.7659318205079385,0.6353132802100343
cluster,graph+center0,3K6Y,cluster_3K6Y,2,227,0.6060483030556482,0.6148853469018561,0.7994889129492376
cluster,graph+center0,3KBE,cluster_3KBE,5,140,0.690487384438285,0.6816405609507564,0.7235476952962868
cluster,graph+center0,3KGK,cluster_3KGK,2,190,0.7745162392558522,0.7647806257874074,0.6418424474045056
cluster,graph+center0,3KZD,cluster_3KZD,3,85,0.6081278547156058,0.6638850076628453,0.804927662648751
cluster,graph+center0,3L41,cluster_2ETX,1,220,0.6955744413233731,0.672492717458986,0.7218635011735913
cluster,graph+center0,3LAA,cluster_3LAA,3,169,0.6040070457237622,0.49641827358341944,0.8706506446766923
cluster,graph+center0,3LAX,cluster_3LAX,3,106,0.7374111609164633,0.7099582585153126,0.6902209530987546
cluster,graph+center0,3LG3,cluster_3LG3,4,833,0.6010680306106635,0.6107894837796967,0.8314582375316943
cluster,graph+center0,3LJI,cluster_3LJI,5,272,0.5948688733459461,0.5299251719763628,0.804906522835688
cluster,graph+center0,3M3P,cluster_3M3P,1,249,0.6269532171722285,0.6437284004603728,0.779547357065615
cluster,graph+center0,3M8J,cluster_3M8J,1,178,0.694457101478846,0.7447588791999585,0.7235069233078482
cluster,graph+center0,3M9J,cluster_3M9J,3,210,0.507390223153503,0.5231700506319604,0.86548037371807
cluster,graph+center0,3M9Q,cluster_3M9Q,2,176,0.4525610848144437,0.5258116546554815,0.9403054166140135
cluster,graph+center0,3MAB,cluster_1OPD,2,173,0.6322926326092859,0.5591529685058233,0.7748995282303137
cluster,graph+center0,3MD4,cluster_3MD4,2,12,0.7206994102087323,0.9001765118147749,0.756749308786713
cluster,graph+center0,3MD5,cluster_3MD5,5,12,0.6145069114694057,0.6013986013986015,0.9136753054089228
cluster,graph+center0,3MEA,cluster_3MEA,2,166,0.6579100111562528,0.7343490522883727,0.7675596649650144
cluster,graph+center0,3MGN,cluster_3MGN,2,348,0.16342943954393913,0.22769594052828593,1.1998027161144371
