protocol,mode,protein_id,cluster_id,fold,n_residues,pcc,spearman,rmse_z
cluster,graph+center0,2J9W,cluster_2J9W,1,200,0.6951248401301655,0.6745369165624682,0.7332758269190118
cluster,graph+center0,2JKU,cluster_2JKU,1,35,0.6153979504321427,0.3928846567516933,0.8629147999345271
cluster,graph+center0,2JLI,cluster_2JLI,4,100,0.6113451396084051,0.5123179905898412,0.7933789176226858
cluster,graph+center0,2JLJ,cluster_2JLI,4,115,0.7462681838904078,0.6124127809497862,0.6788160440666328
cluster,graph+center0,2MCM,cluster_1NOA,4,112,0.7613877160598996,0.7110998165730245,0.6971938982932397
cluster,graph+center0,2NLS,cluster_2NLS,2,36,0.41700831536998606,0.355984555984556,0.9092260820296313
cluster,graph+center0,2NR7,cluster_2NR7,4,194,0.8282731599033963,0.7316907409985245,0.5979959654075585
cluster,graph+center0,2NUH,cluster_1KR4,3,104,0.6565617350120408,0.5684610338031985,0.7647483896282532
cluster,graph+center0,2O6X,cluster_2O6X,2,306,0.78141690667963,0.7928952027820299,0.6353868900771976
cluster,graph+center0,2OA2,cluster_2OA2,4,132,0.48076261728200875,0.3877072629141648,0.8847643991088621
cluster,graph+center0,2OCT,cluster_2OCT,4,192,0.5506417432496306,0.556787133358073,0.8541726846840754
cluster,graph+center0,2OHW,cluster_2OHW,4,256,0.5972218201712229,0.6560916290371209,0.813798393077191
cluster,graph+center0,2OKT,cluster_2OKT,5,342,0.37111698742996657,0.3718642282350669,0.9676181172863022
cluster,graph+center0,2OL9,cluster_2OL9,1,6,0.8206685627355184,0.5428571428571429,0.5889213841025278
cluster,graph+center0,2OLX,cluster_2OLX,3,4,0.8493294413214585,0.6000000000000001,0.7770051232209404
cluster,graph+center0,2PKT,cluster_2PKT,1,91,-0.022524738339632335,0.047262403922825,1.1237038548398288
cluster,graph+center0,2PLT,cluster_2PLT,2,98,0.46507560091698935,0.5273959502300394,0.8949528434870548
cluster,graph+center0,2PMR,cluster_2PMR,4,76,0.6302748346360244,0.7330380457013845,0.7880138252003744
cluster,graph+center0,2POF,cluster_2POF,4,440,0.667563777633376,0.7012041381704611,0.7470413972018601
cluster,graph+center0,2PPN,cluster_2PPN,5,107,0.6336204638821858,0.7239249381307236,0.7904015700678454
cluster,graph+center0,2PSF,cluster_2PSF,4,608,0.5050097156513399,0.47335126275687767,0.8689919978532429
cluster,graph+center0,2PTH,cluster_2PTH,3,193,0.7304726290233626,0.7955040256281242,0.7019053862321826
cluster,graph+center0,2Q4N,cluster_2Q4N,2,153,0.6602179050494696,0.5690476809331609,0.7581848265095988
cluster,graph+center0,2Q52,cluster_1WBE,3,412,0.754831151728077,0.739231630321476,0.6786730297818814
cluster,graph+center0,2QJL,cluster_2QJL,5,99,0.6070716126735543,0.675743454868344,0.8076491215014097
cluster,graph+center0,2R16,cluster_2R16,1,175,0.5510035284214955,0.43140991271642415,0.844581245534476
cluster,graph+center0,2R6Q,cluster_2R6Q,3,138,0.5490965494784609,0.4171594525950282,0.844408080926583
cluster,graph+center0,2RB8,cluster_2RB8,4,93,0.6481243383902812,0.53034321469369,0.7647521129788788
cluster,graph+center0,2RE2,cluster_2RE2,2,238,0.6719389035094562,0.4605964739806245,0.7419320231928247
cluster,graph+center0,2RFR,cluster_2RFR,2,154,0.6838722760758182,0.457693656861557,0.7306906413773652
cluster,graph+center0,2V9V,cluster_2V9V,1,135,0.5401275530863029,0.45708982990346625,0.842930117898153
cluster,graph+center0,2VE8,cluster_2VE8,1,515,0.7167684892953381,0.6257830004975865,0.7044080613296616
cluster,graph+center0,2VH7,cluster_2VH7,5,94,0.723818558410337,0.7292286797655436,0.7030655541929742
cluster,graph+center0,2VIM,cluster_2VIM,5,104,0.3817594433047877,0.38571409522921213,0.9335214190639219
cluster,graph+center0,2VPA,cluster_2VPA,2,204,0.759880569554506,0.7640932420845055,0.7562111240567418
cluster,graph+center0,2VQ4,cluster_2VQ4,4,106,0.6842691955700999,0.77120810994974,0.7302807670192181
cluster,graph+center0,2VY8,cluster_2VY8,5,149,0.752325480408876,0.7638485922427186,0.6702012362129417
cluster,graph+center0,2VYO,cluster_2C71,5,206,0.6918366928004128,0.7220839176163842,0.7357777665917198
cluster,graph+center0,2W1V,cluster_2W1V,5,548,0.6885859634064115,0.7527441124134068,0.7365668008026862
cluster,graph+center0,2W2A,cluster_2W2A,3,350,0.633274097457892,0.679646518296219,0.7747285456231123
cluster,graph+center0,2W6A,cluster_2W6A,3,117,0.7931549359951509,0.49216589874186395,0.6273651291970453
cluster,graph+center0,2WJ5,cluster_2WJ5,2,96,0.5110079535280796,0.5322408894391828,0.9127127621426654
cluster,graph+center0,2WUJ,cluster_2WUJ,1,100,0.4844386708887811,0.23601101717206888,0.8778026713933071
cluster,graph+center0,2WW7,cluster_2WW7,3,150,0.47206767726398013,0.5319245396267913,0.9590499665656922
cluster,graph+center0,2WWE,cluster_2WWE,4,111,0.5527262103708785,0.49631439946294426,0.8347549913733197
cluster,graph+center0,2X1Q,cluster_2X1Q,5,240,0.46392774012979165,0.39234431909425244,0.9008980643690616
cluster,graph+center0,2X25,cluster_2X25,2,168,0.6359718655592055,0.7012052721241759,0.7862521533570579
cluster,graph+center0,2X3M,cluster_2X3M,3,166,0.7201539544839896,0.6030932129006674,0.7305783659894171
cluster,graph+center0,2X5Y,cluster_2X5Y,4,171,0.7250148176535719,0.6970552429867835,0.7071509714832501
cluster,graph+center0,2X9Z,cluster_2X9Z,5,262,0.5779239302842903,0.5979787775743955,0.8166416868860098
cluster,graph+center0,2XHF,cluster_2XHF,5,310,0.5905328126864717,0.6413230500977121,0.808024751914696
cluster,graph+center0,2Y0T,cluster_2Y0T,3,101,0.7849858506313568,0.7475399907783052,0.639735931344069
cluster,graph+center0,2Y72,cluster_2Y72,5,170,0.7352659261555933,0.7012626489884976,0.6985578737447187
cluster,graph+center0,2Y7L,cluster_2Y7L,4,319,0.7210690763522315,0.6849588371684184,0.7054728508761852
cluster,graph+center0,2Y9F,cluster_2Y9F,4,149,0.7659448103431522,0.8542546032482906,0.6457936282931759
cluster,graph+center0,2YLB,cluster_2YLB,2,400,0.7432257833753876,0.7933796528164665,0.6701205918857873
cluster,graph+center0,2YNY,cluster_2YNY,1,315,0.6988230407096897,0.6958250775701167,0.7404778001927073
cluster,graph+center0,2ZCM,cluster_2ZCM,1,357,0.4415865321191785,0.36737626811308455,0.8991430398134626
cluster,graph+center0,2ZU1,cluster_2ZU1,2,360,0.7037146265386691,0.7592946952029771,0.7129639582032681
cluster,graph+center0,3A0M,cluster_3A0M,1,148,0.6591627942093643,0.5239815721652051,0.7900226061572293
cluster,graph+center0,3A7L,cluster_3A7L,4,128,0.6913967170582531,0.5894380242034499,0.7361176573895027
cluster,graph+center0,3AMC,cluster_3AMC,2,614,0.71547635494528,0.7651691337458227,0.7280321115685338
cluster,graph+center0,3AUB,cluster_3AUB,1,116,0.6006873238526779,0.6615614093500737,0.8038233973922694
cluster,graph+center0,3B5O,cluster_3B5O,1,230,0.6115164846746578,0.596198670426248,0.7924744666627781
cluster,graph+center0,3BA1,cluster_3BA1,4,312,0.6619164290666677,0.569214773174274,0.7506664499478923
cluster,graph+center0,3BED,cluster_3BED,1,261,0.8080926026577299,0.8255205384943053,0.6152346203869311
cluster,graph+center0,3BQX,cluster_3BQX,4,139,0.4767187982287528,0.48231654935075147,0.9033682335851657
cluster,graph+center0,3BZQ,cluster_3BZQ,3,99,0.5646298870158938,0.5485129778272969,0.8279163739011139
cluster,graph+center0,3BZZ,cluster_3BZZ,5,100,0.45246438768550046,0.42009283132523206,0.9156112636313168
cluster,graph+center0,3DRF,cluster_3DRF,4,547,0.5469404875291365,0.5489014677910984,0.837901630135536
cluster,graph+center0,3DWV,cluster_3DWV,2,325,0.613393083108161,0.7037959744904798,0.7964409350383314
cluster,graph+center0,3E5T,cluster_2HQK,1,228,0.5140515353648385,0.4364013006349835,0.8611095064566706
cluster,graph+center0,3E7R,cluster_3E7R,4,40,0.6729108529599381,0.7459773963257107,0.7923450606837715
cluster,graph+center0,3EUR,cluster_3EUR,3,140,0.41590838455982865,0.3905494558444177,0.9213271822887004
cluster,graph+center0,3F2Z,cluster_3F2Z,3,149,0.7908824600066201,0.7488114178545406,0.6337759017552249
cluster,graph+center0,3F7E,cluster_3F7E,3,254,0.7497238216243732,0.8039657759305763,0.6720729873326746
cluster,graph+center0,3FCN,cluster_3FCN,1,158,0.6302235727696974,0.5474964783212866,0.7788174985684446
cluster,graph+center0,3FE7,cluster_3FE7,3,91,0.4781512894738116,0.5130177538718482,0.8791923831980318
cluster,graph+center0,3FKE,cluster_3FKE,5,250,0.5246134947142939,0.5146780727730027,0.8602935387309005
cluster,graph+center0,3FMY,cluster_3FMY,2,66,0.6290328538964436,0.6413034403534911,0.7827635327469463
cluster,graph+center0,3FOD,cluster_3FOD,1,48,0.3931459908279443,0.4453129247183296,0.971928655094637
cluster,graph+center0,3FSO,cluster_3FSO,2,221,0.8110879426850768,0.5896589524559074,0.6065537846792011
cluster,graph+center0,3FTD,cluster_3FTD,1,240,0.7049757950191576,0.6710326430452197,0.7264226486923487
cluster,graph+center0,3FVA,cluster_3FVA,1,6,0.8229316039687998,0.8451542547285165,0.6725279302836188
cluster,graph+center0,3G1S,cluster_3G1S,1,418,0.6290680497695146,0.6902446859043264,0.7829479377494426
cluster,graph+center0,3GBW,cluster_3GBW,4,161,0.7590675982886456,0.8404066342517315,0.6751886270032396
cluster,graph+center0,3GHJ,cluster_3GHJ,5,116,0.5695508350580725,0.5283609286200907,0.8247790772493164
cluster,graph+center0,3HFO,cluster_3HFO,4,197,0.648932059729191,0.6757836305547953,0.7671026382844633
cluster,graph+center0,3HHP,cluster_3HHP,5,1234,0.7533904423067941,0.795087980289337,0.6690626847591521
cluster,graph+center0,3HNY,cluster_3HNY,5,156,0.7182698321236227,0.7292837240035844,0.7007439290166049
cluster,graph+center0,3HP4,cluster_3HP4,4,183,0.5263578613780118,0.44960614160328455,0.8556102491555664
cluster,graph+center0,3HWU,cluster_3HWU,2,144,0.7445881493880291,0.7296649636855288,0.6706139343878754
cluster,graph+center0,3HYD,cluster_3HYD,5,7,0.8556372719532768,0.6071428571428572,0.644222197602957
cluster,graph+center0,3HZ8,cluster_3HZ8,2,192,0.48085107175163555,0.46205877803773754,0.890313844387656
cluster,graph+center0,3I2V,cluster_3I2V,3,124,0.424186581615624,0.437208102026612,0.9352295144122225
cluster,graph+center0,3I2Z,cluster_3I2Z,5,138,0.569370529321963,0.5890158715033513,0.829509008085026
cluster,graph+center0,3I4O,cluster_3I4O,1,135,0.7574935507740637,0.7160718141486401,0.6555175572407225
cluster,graph+center0,3I7M,cluster_3I7M,2,134,0.6283940273546307,0.5538680612806401,0.7795266420083196
cluster,graph+center0,3IHS,cluster_1OPD,2,169,0.5943857486422262,0.5003667174823494,0.8091067197379133
cluster,graph+center0,3IVV,cluster_3IVV,4,149,0.7805213815246074,0.7596974031499364,0.6344832900325669
cluster,graph+center0,3K6Y,cluster_3K6Y,2,227,0.6049257565536554,0.6131176847069066,0.8021745447851026
cluster,graph+center0,3KBE,cluster_3KBE,5,140,0.6922911118662515,0.6743609872725235,0.7218070961848735
cluster,graph+center0,3KGK,cluster_3KGK,2,190,0.776538527304305,0.765078055686906,0.6380874221962697
cluster,graph+center0,3KZD,cluster_3KZD,3,85,0.6185277244187007,0.6733146372241442,0.7928560007992969
cluster,graph+center0,3L41,cluster_2ETX,1,220,0.6846746729301041,0.6618954923132416,0.7317247139018792
cluster,graph+center0,3LAA,cluster_3LAA,3,169,0.6176275108711882,0.5265737686842288,0.8653910258967855
cluster,graph+center0,3LAX,cluster_3LAX,3,106,0.7371271053587732,0.7157924966259518,0.6912940659638735
cluster,graph+center0,3LG3,cluster_3LG3,4,833,0.6188972431846,0.6187289934460285,0.8193655862617094
cluster,graph+center0,3LJI,cluster_3LJI,5,272,0.5892046078999903,0.5274447689936146,0.8094461363238205
cluster,graph+center0,3M3P,cluster_3M3P,1,249,0.630744083053976,0.639683648959373,0.7761392580619558
cluster,graph+center0,3M8J,cluster_3M8J,1,178,0.6961719536215675,0.7394967460251124,0.7209666071598193
cluster,graph+center0,3M9J,cluster_3M9J,3,210,0.5147966044692533,0.5260279191324609,0.8605905331351095
cluster,graph+center0,3M9Q,cluster_3M9Q,2,176,0.44804653646595527,0.5231283805987612,0.9508961072264264
cluster,graph+center0,3MAB,cluster_1OPD,2,173,0.6319149152759644,0.5615251480660579,0.7756411390713782
cluster,graph+center0,3MD4,cluster_3MD4,2,12,0.6863317454892477,0.9071817764981585,0.758854408161764
cluster,graph+center0,3MD5,cluster_3MD5,5,12,0.5736681425606744,0.6503496503496504,0.9606300772417727
cluster,graph+center0,3MEA,cluster_3MEA,2,166,0.658634068491442,0.7306394700753986,0.7666001024278198
cluster,graph+center0,3MGN,cluster_3MGN,2,348,0.16096217653273873,0.22874278470525294,1.1879107265261817
