protocol,mode,protein_id,cluster_id,fold,n_residues,pcc,spearman,rmse_z
cluster,graph+center0,1TGR,cluster_1TGR,1,104,0.704255530666275,0.6424408602643013,0.7254972560922305
cluster,graph+center0,1TZV,cluster_1TZV,4,141,0.8104538188769187,0.7638783200996089,0.6124562511911533
cluster,graph+center0,1U06,cluster_1U06,2,55,0.49501567615379743,0.2996085788470597,0.8786371843925815
cluster,graph+center0,1U7I,cluster_1U7I,3,267,0.7471616359559783,0.77344538440793,0.6801275022552717
cluster,graph+center0,1U9C,cluster_1U9C,1,221,0.5662276725348847,0.4073175802568543,0.8346988829580892
cluster,graph+center0,1UHA,cluster_1UHA,1,82,0.6493252226078623,0.6787078659407912,0.7623810468005554
cluster,graph+center0,1UKU,cluster_1KR4,3,102,0.6796099316930845,0.5002940345005059,0.7396440044187922
cluster,graph+center0,1ULR,cluster_1ULR,4,87,0.5758204084687808,0.617289913439515,0.8371586584908095
cluster,graph+center0,1UOY,cluster_1UOY,5,64,0.67547293788215,0.6177039572744129,0.755860602301395
cluster,graph+center0,1USE,cluster_1USE,3,40,0.10211018005522984,-0.2716697936210131,1.1233012474731483
cluster,graph+center0,1USM,cluster_1USM,5,77,0.8160452561586075,0.734901512329298,0.6080674115920929
cluster,graph+center0,1UTG,cluster_1UTG,4,70,0.6007719063141456,0.5034424236254548,0.8117071246651462
cluster,graph+center0,1V05,cluster_1V05,4,96,0.5952772417616693,0.5611579104953413,0.8182704121715753
cluster,graph+center0,1V70,cluster_1V70,4,105,0.5423339275845748,0.6299425658116641,0.8461336329769187
cluster,graph+center0,1VRZ,cluster_1VRZ,3,21,0.672438837203177,0.72774544277748,0.7926508168501408
cluster,graph+center0,1W2L,cluster_1W2L,4,97,0.5794181739071976,0.4379039416249027,0.8168654575312355
cluster,graph+center0,1WBE,cluster_1WBE,3,204,0.5523480453430042,0.601501447816644,0.8344294832504566
cluster,graph+center0,1WHI,cluster_1WHI,1,122,0.5312266547596205,0.6288007587068944,0.8526473368486958
cluster,graph+center0,1WLY,cluster_1WLY,5,322,0.686324926388276,0.7128865897932168,0.7353691390132933
cluster,graph+center0,1WPA,cluster_1WPA,2,107,0.5814651358472409,0.3700646817500784,0.8182415503424952
cluster,graph+center0,1X3O,cluster_1X3O,3,80,0.5079917806815297,0.5487725549353195,0.8677296106644987
cluster,graph+center0,1XY1,cluster_1XY1,3,16,0.6491886336838456,0.5328958286817819,1.1021312482483034
cluster,graph+center0,1XY2,cluster_1XY2,3,8,0.6709612241721856,0.5576679417142028,0.8576676356056314
cluster,graph+center0,1Y6X,cluster_1Y6X,5,87,0.4990902894671955,0.5216725672238631,0.8737233443501617
cluster,graph+center0,1YJO,cluster_1YJO,5,6,0.3956978445848496,0.2571428571428572,1.054888244666143
cluster,graph+center0,1YZM,cluster_1YZM,5,46,0.7032480605167686,0.6015788835914159,0.8034214017954365
cluster,graph+center0,1Z21,cluster_1Z21,3,96,0.6292462032026602,0.6183120420020408,0.7779567174221048
cluster,graph+center0,1ZCE,cluster_1ZCE,2,146,0.7461496713177762,0.7897755755582349,0.6972625365497402
cluster,graph+center0,1ZVA,cluster_1ZVA,1,75,0.5450422358366084,0.5415386374989974,0.8395474960660423
cluster,graph+center0,2A50,cluster_2A50,4,457,0.5503046610878937,0.6019653590041391,0.8518158713297586
cluster,graph+center0,2AGK,cluster_2AGK,2,233,0.6770369855738176,0.7088019649243102,0.7421227600910733
cluster,graph+center0,2AH1,cluster_2AH1,5,939,0.5230811101425678,0.5352510583451559,0.8663611552229681
cluster,graph+center0,2B0A,cluster_2B0A,4,186,0.622512027563304,0.6526615450219346,0.787916114092196
cluster,graph+center0,2BCM,cluster_2BCM,4,413,0.5696110435272996,0.5124517135169027,0.8233542340904911
cluster,graph+center0,2BF9,cluster_2BF9,5,36,0.6320290409551378,0.467983783709271,0.7935669902651747
cluster,graph+center0,2BRF,cluster_2BRF,4,100,0.7496842985761908,0.687099445969953,0.7000466443597684
cluster,graph+center0,2C71,cluster_2C71,5,205,0.6287445376707518,0.6749625907195776,0.8102832344588797
cluster,graph+center0,2CE0,cluster_2CE0,2,99,0.5956700941571478,0.5847498246539047,0.8046985946752242
cluster,graph+center0,2CG7,cluster_2CG7,5,90,0.4867430827966177,0.488080538829454,0.8787158002102758
cluster,graph+center0,2COV,cluster_2COV,3,534,0.7874292209693928,0.7360162181440087,0.6329728240939686
cluster,graph+center0,2CWS,cluster_2CWS,4,227,0.6719959362101676,0.7215534176168441,0.7535999208814729
cluster,graph+center0,2D5W,cluster_2D5W,5,1214,0.6964079537420453,0.668125182587472,0.727745274435822
cluster,graph+center0,2DKO,cluster_2DKO,2,253,0.7938310820132887,0.6821924802318332,0.6126747040941449
cluster,graph+center0,2DPL,cluster_2DPL,5,565,0.45679042553551596,0.5082554466099835,0.9032092674418566
cluster,graph+center0,2DSX,cluster_2DSX,4,52,0.3333971483391368,0.1970159452480101,0.9449617463457906
cluster,graph+center0,2E10,cluster_2E10,5,439,0.7725770612239151,0.799467201623654,0.6434859251134301
cluster,graph+center0,2E3H,cluster_2E3H,4,81,0.6872566694537112,0.6770102875481565,0.7310007466169094
cluster,graph+center0,2EAQ,cluster_2EAQ,4,89,0.6871436858885929,0.464246649424752,0.7438037280141981
cluster,graph+center0,2EHP,cluster_2EHP,3,248,0.7695132342204077,0.7947145512792902,0.6563902052431712
cluster,graph+center0,2EHS,cluster_1X3O,3,75,0.6614608564625784,0.6870510249774057,0.769731390108745
cluster,graph+center0,2ERW,cluster_2ERW,3,53,0.29853007362872636,0.13010785226898397,1.0173056712556092
cluster,graph+center0,2ETX,cluster_2ETX,1,389,0.5246359336442764,0.5442369520323134,0.8633541567436729
cluster,graph+center0,2FB6,cluster_2FB6,5,116,0.7655849748561329,0.6745104677140489,0.6945837006289288
cluster,graph+center0,2FG1,cluster_2FG1,1,157,0.6294979611994072,0.5680057121039782,0.7791291938482252
cluster,graph+center0,2FN9,cluster_2FN9,2,560,0.5791398093388309,0.5634379925429456,0.8165465156826298
cluster,graph+center0,2FQ3,cluster_2FQ3,2,85,0.689103287156994,0.7029900332225913,0.7459181244008047
cluster,graph+center0,2G69,cluster_2G69,1,99,0.5956362436828803,0.6207645069043067,0.8334278835214534
cluster,graph+center0,2G7O,cluster_2G7O,2,68,0.7523335832961027,0.41774749332109967,0.7081659028749381
cluster,graph+center0,2G7S,cluster_2G7S,1,190,0.6175820988975191,0.5876994581194158,0.8014166068158484
cluster,graph+center0,2GKG,cluster_2GKG,5,122,0.6996234221256429,0.5278588306309927,0.7415014717649724
cluster,graph+center0,2GOM,cluster_2GOM,4,121,0.5924468636105363,0.4575468902319082,0.8136028607853731
cluster,graph+center0,2GXG,cluster_2GXG,1,140,0.7257759097004927,0.6978273871229612,0.7090833353247228
cluster,graph+center0,2GZQ,cluster_2GZQ,5,191,0.44597449117602045,0.36345380553114537,0.9128931246722788
cluster,graph+center0,2HQK,cluster_2HQK,1,213,0.7947455237469304,0.7328832382599239,0.67308574705972
cluster,graph+center0,2HYK,cluster_2HYK,1,237,0.6072112451450588,0.5857115781621581,0.7972389373196316
cluster,graph+center0,2I24,cluster_2I24,4,113,0.5007462910886961,0.46148599769833204,0.868597676234632
cluster,graph+center0,2I49,cluster_2I49,3,398,0.683368497777713,0.6826410893794751,0.7425184529045517
cluster,graph+center0,2IBL,cluster_2IBL,2,108,0.6432863164828165,0.6671414247501253,0.8763736573210162
cluster,graph+center0,2IGD,cluster_2IGD,1,61,0.5089304212108654,0.5158782624294762,0.866878462801171
cluster,graph+center0,2IMF,cluster_2IMF,3,203,0.6306566604865194,0.6344498290644287,0.777080490944758
cluster,graph+center0,2IP6,cluster_2IP6,5,87,0.6220863720578209,0.40373084009840476,0.7909069596408881
cluster,graph+center0,2IVY,cluster_2IVY,3,88,0.5081301772358882,0.4541816180913535,0.8685771879056772
cluster,graph+center0,2J32,cluster_2J32,4,244,0.8186774937685349,0.7029054721729405,0.5883533338671668
cluster,graph+center0,2J9W,cluster_2J9W,1,200,0.6820045897054654,0.677045746217867,0.7407807320959977
cluster,graph+center0,2JKU,cluster_2JKU,1,35,0.5650694432770617,0.32719378187948506,0.9227786762196788
cluster,graph+center0,2JLI,cluster_2JLI,4,100,0.6321214725053265,0.5304821884617894,0.7773944799472905
cluster,graph+center0,2JLJ,cluster_2JLI,4,115,0.7525717034414482,0.6289244900612078,0.6765327330792725
cluster,graph+center0,2MCM,cluster_1NOA,4,112,0.7700339598371482,0.7208292669532407,0.693029599379552
cluster,graph+center0,2NLS,cluster_2NLS,2,36,0.45459382971900597,0.3781209781209781,0.8946427823556856
cluster,graph+center0,2NR7,cluster_2NR7,4,194,0.816498207293402,0.7370808566819135,0.6183272423068811
cluster,graph+center0,2NUH,cluster_1KR4,3,104,0.6779207961992046,0.5800690292383045,0.7472143723108495
cluster,graph+center0,2O6X,cluster_2O6X,2,306,0.774610017416831,0.789727277398288,0.6414670889462264
cluster,graph+center0,2OA2,cluster_2OA2,4,132,0.4731190618866734,0.38133887474681527,0.8879521361907247
cluster,graph+center0,2OCT,cluster_2OCT,4,192,0.5354870679205257,0.5444745580678088,0.8650600160607234
cluster,graph+center0,2OHW,cluster_2OHW,4,256,0.6052323266538449,0.6679475971390947,0.8065890502836609
cluster,graph+center0,2OKT,cluster_2OKT,5,342,0.37807572673036544,0.37670112381718257,0.958904204023091
cluster,graph+center0,2OL9,cluster_2OL9,1,6,0.8489339692871394,0.7142857142857143,0.5575842182928795
cluster,graph+center0,2OLX,cluster_2OLX,3,4,0.8616766138905383,0.6000000000000001,0.7772003276182514
cluster,graph+center0,2PKT,cluster_2PKT,1,91,-0.01767902056026026,0.02125414592586688,1.124064740183044
cluster,graph+center0,2PLT,cluster_2PLT,2,98,0.482180100392228,0.5297294195762055,0.8886983710836658
cluster,graph+center0,2PMR,cluster_2PMR,4,76,0.6357728535963348,0.7350066303712154,0.7887737897022985
cluster,graph+center0,2POF,cluster_2POF,4,440,0.6699389192721538,0.7034692314197968,0.7448612025686198
cluster,graph+center0,2PPN,cluster_2PPN,5,107,0.617148556062385,0.7274664343772118,0.8018279977633893
cluster,graph+center0,2PSF,cluster_2PSF,4,608,0.48861947171380615,0.4736718805427762,0.8821962763876146
cluster,graph+center0,2PTH,cluster_2PTH,3,193,0.7251178179695168,0.7936044121860856,0.7052065329942968
cluster,graph+center0,2Q4N,cluster_2Q4N,2,153,0.6753160658405637,0.5753519670274296,0.7450186733588751
cluster,graph+center0,2Q52,cluster_1WBE,3,412,0.7548546862999714,0.7422905753269271,0.6770703802171186
cluster,graph+center0,2QJL,cluster_2QJL,5,99,0.6142945593896343,0.6649762364347721,0.8058757884896602
cluster,graph+center0,2R16,cluster_2R16,1,175,0.5459209455571901,0.4279167875667459,0.850520471839825
cluster,graph+center0,2R6Q,cluster_2R6Q,3,138,0.5492922599268942,0.42497933724905895,0.8438477949197419
cluster,graph+center0,2RB8,cluster_2RB8,4,93,0.61885930195346,0.5226888688367841,0.7877895312617978
cluster,graph+center0,2RE2,cluster_2RE2,2,238,0.670985744630461,0.4598603171996143,0.7423877293520045
cluster,graph+center0,2RFR,cluster_2RFR,2,154,0.668324894965498,0.444083732983684,0.7448949873939972
cluster,graph+center0,2V9V,cluster_2V9V,1,135,0.5293918473578989,0.4526121196804775,0.8506901167332647
cluster,graph+center0,2VE8,cluster_2VE8,1,515,0.7109762201609856,0.6130449771325315,0.710563450647305
cluster,graph+center0,2VH7,cluster_2VH7,5,94,0.7393697294550425,0.7192656707755433,0.6969879510509742
cluster,graph+center0,2VIM,cluster_2VIM,5,104,0.3823064681130717,0.39490017740865624,0.935385220421616
cluster,graph+center0,2VPA,cluster_2VPA,2,204,0.745965332665,0.7641193923794392,0.7656266669233254
cluster,graph+center0,2VQ4,cluster_2VQ4,4,106,0.7082284999396574,0.7833252303622933,0.7083369246729583
cluster,graph+center0,2VY8,cluster_2VY8,5,149,0.7485739107128121,0.7546193718189493,0.6716436066915429
cluster,graph+center0,2VYO,cluster_2C71,5,206,0.6830299177260241,0.7168585428726154,0.7422693271917176
cluster,graph+center0,2W1V,cluster_2W1V,5,548,0.6998867194709373,0.7589237660784182,0.7273205573864104
cluster,graph+center0,2W2A,cluster_2W2A,3,350,0.6268691660436461,0.683743577106635,0.7793469259000138
cluster,graph+center0,2W6A,cluster_2W6A,3,117,0.801396489249977,0.5099509199145416,0.6210581166279987
cluster,graph+center0,2WJ5,cluster_2WJ5,2,96,0.5475799891790515,0.5543316807647947,0.8795219817137617
cluster,graph+center0,2WUJ,cluster_2WUJ,1,100,0.5058635253627598,0.27239887428557796,0.8647284963919656
cluster,graph+center0,2WW7,cluster_2WW7,3,150,0.4662309554614451,0.5217603877732989,0.962586370996914
cluster,graph+center0,2WWE,cluster_2WWE,4,111,0.5659071623762454,0.5129390912384078,0.825069768581256
cluster,graph+center0,2X1Q,cluster_2X1Q,5,240,0.45307502619044004,0.37919271125274645,0.9099073808221338
cluster,graph+center0,2X25,cluster_2X25,2,168,0.64367615529466,0.7090889879488443,0.7797645219332823
cluster,graph+center0,2X3M,cluster_2X3M,3,166,0.7209914779115633,0.6125600367143119,0.7302592481907235
cluster,graph+center0,2X5Y,cluster_2X5Y,4,171,0.7196704205181664,0.6892503977179375,0.7153907153475696
cluster,graph+center0,2X9Z,cluster_2X9Z,5,262,0.581293742558052,0.6062115958159737,0.8140129315037268
cluster,graph+center0,2XHF,cluster_2XHF,5,310,0.5993355159511956,0.6403387804863838,0.8008906262202484
cluster,graph+center0,2Y0T,cluster_2Y0T,3,101,0.790462099569607,0.739065735331617,0.6404776689548122
cluster,graph+center0,2Y72,cluster_2Y72,5,170,0.7439649190352643,0.7096380223329927,0.6949836981744264
cluster,graph+center0,2Y7L,cluster_2Y7L,4,319,0.7074156028280485,0.6688286243488664,0.7162897788120687
cluster,graph+center0,2Y9F,cluster_2Y9F,4,149,0.7745205202391481,0.8542273946837597,0.6350526992498945
cluster,graph+center0,2YLB,cluster_2YLB,2,400,0.7482530506338608,0.8017239467955238,0.6661027954586551
cluster,graph+center0,2YNY,cluster_2YNY,1,315,0.7042575036588369,0.6567832567416559,0.728467474726044
cluster,graph+center0,2ZCM,cluster_2ZCM,1,357,0.4524725017108054,0.3788479163639402,0.8932392391460146
cluster,graph+center0,2ZU1,cluster_2ZU1,2,360,0.7045158782538865,0.7567325482207391,0.711847059258943
cluster,graph+center0,3A0M,cluster_3A0M,1,148,0.653856184947686,0.5114378208111755,0.7894028347871215
cluster,graph+center0,3A7L,cluster_3A7L,4,128,0.7014581384079734,0.5911118487353081,0.731545633020255
cluster,graph+center0,3AMC,cluster_3AMC,2,614,0.7153239205400836,0.7635044733714861,0.728542951983819
cluster,graph+center0,3AUB,cluster_3AUB,1,116,0.5979975567445625,0.6464686074515775,0.8064563300881732
cluster,graph+center0,3B5O,cluster_3B5O,1,230,0.6147453028594259,0.6079982128346275,0.7893746099088054
cluster,graph+center0,3BA1,cluster_3BA1,4,312,0.6426985312866187,0.5604159686326454,0.767017805043474
cluster,graph+center0,3BED,cluster_3BED,1,261,0.8001664716483659,0.8133799697755882,0.6244953126549111
cluster,graph+center0,3BQX,cluster_3BQX,4,139,0.47814067311912334,0.48508477264963085,0.9036914428904778
cluster,graph+center0,3BZQ,cluster_3BZQ,3,99,0.5594346775825855,0.5234231504314716,0.8310188394464209
cluster,graph+center0,3BZZ,cluster_3BZZ,5,100,0.4519170697725131,0.409699573738772,0.913091686583502
cluster,graph+center0,3DRF,cluster_3DRF,4,547,0.5240319122884949,0.5302248153826535,0.8524830519024158
cluster,graph+center0,3DWV,cluster_3DWV,2,325,0.609113818479358,0.6867837108982118,0.7996494953550844
cluster,graph+center0,3E5T,cluster_2HQK,1,228,0.4980300633226241,0.4080796943549976,0.8745870183612718
cluster,graph+center0,3E7R,cluster_3E7R,4,40,0.643223595722432,0.746821792825136,0.8353033369474936
cluster,graph+center0,3EUR,cluster_3EUR,3,140,0.3955843610453982,0.36819685682402226,0.9346931579756891
cluster,graph+center0,3F2Z,cluster_3F2Z,3,149,0.7855190544416423,0.7460596751136057,0.6418161832261456
cluster,graph+center0,3F7E,cluster_3F7E,3,254,0.7533931849971222,0.8005129768473461,0.6693129575826199
cluster,graph+center0,3FCN,cluster_3FCN,1,158,0.6310952704228483,0.5550373162870453,0.7784859395223609
cluster,graph+center0,3FE7,cluster_3FE7,3,91,0.4815829261796048,0.5141564838296849,0.8793215384467719
cluster,graph+center0,3FKE,cluster_3FKE,5,250,0.521295431219491,0.5120817877913882,0.8639093176298078
cluster,graph+center0,3FMY,cluster_3FMY,2,66,0.6223835545396675,0.6460420843090994,0.7858248629574192
cluster,graph+center0,3FOD,cluster_3FOD,1,48,0.4093644531503171,0.5128914950833127,1.0572633463134151
cluster,graph+center0,3FSO,cluster_3FSO,2,221,0.8069163632587156,0.5805335177523698,0.6044329502902133
cluster,graph+center0,3FTD,cluster_3FTD,1,240,0.7059568013047869,0.6709158871405821,0.7236220535068603
cluster,graph+center0,3FVA,cluster_3FVA,1,6,0.8118542129518961,0.8451542547285165,0.6816767762499814
cluster,graph+center0,3G1S,cluster_3G1S,1,418,0.6265277875045844,0.6931753028497639,0.78661359576663
cluster,graph+center0,3GBW,cluster_3GBW,4,161,0.7546942790782157,0.832625344285571,0.6790354586234828
cluster,graph+center0,3GHJ,cluster_3GHJ,5,116,0.5664344054942673,0.5276420545230028,0.8265951824098688
cluster,graph+center0,3HFO,cluster_3HFO,4,197,0.6467586504605137,0.6658810640334571,0.768001291804136
cluster,graph+center0,3HHP,cluster_3HHP,5,1234,0.7489507060618599,0.7924543148101709,0.6730828295587319
cluster,graph+center0,3HNY,cluster_3HNY,5,156,0.7101216479918266,0.7314111044650052,0.708745074260894
cluster,graph+center0,3HP4,cluster_3HP4,4,183,0.5312186055246322,0.45982477452805054,0.852498166056959
cluster,graph+center0,3HWU,cluster_3HWU,2,144,0.7504403433178141,0.7374377679144313,0.6637657755730204
cluster,graph+center0,3HYD,cluster_3HYD,5,7,0.8536677650508967,0.4642857142857144,0.6741945514222446
cluster,graph+center0,3HZ8,cluster_3HZ8,2,192,0.48751831542578683,0.4496775410581666,0.8866980411361384
cluster,graph+center0,3I2V,cluster_3I2V,3,124,0.41634209287180396,0.4262528796489135,0.9435082259096664
cluster,graph+center0,3I2Z,cluster_3I2Z,5,138,0.5686604661000647,0.5844221226091896,0.8281149732719569
cluster,graph+center0,3I4O,cluster_3I4O,1,135,0.7492459108222428,0.7128184055683562,0.6641372966817711
cluster,graph+center0,3I7M,cluster_3I7M,2,134,0.6309517358364871,0.5602423009737143,0.7774448670067653
cluster,graph+center0,3IHS,cluster_1OPD,2,169,0.5900672140965774,0.5038809896290743,0.812900704954517
cluster,graph+center0,3IVV,cluster_3IVV,4,149,0.7779938822186614,0.76182512254503,0.6381854194174674
cluster,graph+center0,3K6Y,cluster_3K6Y,2,227,0.6162850557007272,0.6135162550857448,0.7909704721754032
cluster,graph+center0,3KBE,cluster_3KBE,5,140,0.6822052162745255,0.6649821673548484,0.7312390005669634
cluster,graph+center0,3KGK,cluster_3KGK,2,190,0.780713886280968,0.7625236577265047,0.6349153220869708
cluster,graph+center0,3KZD,cluster_3KZD,3,85,0.625470032318742,0.644292875776416,0.7842338041101264
cluster,graph+center0,3L41,cluster_2ETX,1,220,0.6731186174234942,0.6713527522101378,0.7427849170527207
cluster,graph+center0,3LAA,cluster_3LAA,3,169,0.6069033200024772,0.5229525733165704,0.8655521751598839
cluster,graph+center0,3LAX,cluster_3LAX,3,106,0.7505656282514176,0.7237276650406812,0.6790557469935393
cluster,graph+center0,3LG3,cluster_3LG3,4,833,0.6317500789233538,0.6274359455911541,0.8075985332961477
cluster,graph+center0,3LJI,cluster_3LJI,5,272,0.5963623533010778,0.5344932996478001,0.8039179749519862
cluster,graph+center0,3M3P,cluster_3M3P,1,249,0.6246183418236496,0.6469111111398854,0.7810235892297627
cluster,graph+center0,3M8J,cluster_3M8J,1,178,0.6926244844862327,0.7228507016147524,0.7246318680866773
cluster,graph+center0,3M9J,cluster_3M9J,3,210,0.4911350185368015,0.5070134723510766,0.873872395936228
cluster,graph+center0,3M9Q,cluster_3M9Q,2,176,0.45809046519422614,0.5178311705762035,0.939845320330508
cluster,graph+center0,3MAB,cluster_1OPD,2,173,0.6503312008701122,0.5735587155079123,0.7605987925813432
cluster,graph+center0,3MD4,cluster_3MD4,2,12,0.7938001977317565,0.7810870121972561,0.7051151992798498
cluster,graph+center0,3MD5,cluster_3MD5,5,12,0.6633877722453125,0.6853146853146854,0.9889681976462904
cluster,graph+center0,3MEA,cluster_3MEA,2,166,0.6592144216171947,0.71974945892543,0.7689610189928805
cluster,graph+center0,3MGN,cluster_3MGN,2,348,0.1525072659096597,0.2006461305063625,1.198306333463896
cluster,graph+center0,3MRE,cluster_3MRE,5,383,0.6688561129356094,0.7354816881790242,0.7555408236595107
