protocol,mode,protein_id,cluster_id,fold,n_residues,pcc,spearman,rmse_z
cluster,graph+center0,1YZM,cluster_1YZM,5,46,0.7496590426014998,0.649438757865246,0.7616897702339472
cluster,graph+center0,1Z21,cluster_1Z21,3,96,0.6347540941255494,0.63812369228437,0.7747009541517695
cluster,graph+center0,1ZCE,cluster_1ZCE,2,146,0.7506471015671737,0.7843095669974595,0.6930640491182357
cluster,graph+center0,1ZVA,cluster_1ZVA,1,75,0.5635076480874001,0.5319363841546708,0.8269348201144537
cluster,graph+center0,2A50,cluster_2A50,4,457,0.5500754234139437,0.6001212279645267,0.8488625756827368
cluster,graph+center0,2AGK,cluster_2AGK,2,233,0.6760534583716499,0.7103435812117557,0.742965121242093
cluster,graph+center0,2AH1,cluster_2AH1,5,939,0.5304171297063379,0.5443436687988195,0.8635381868133639
cluster,graph+center0,2B0A,cluster_2B0A,4,186,0.6188348728896768,0.6384006206446435,0.7959732307282257
cluster,graph+center0,2BCM,cluster_2BCM,4,413,0.5714069070129093,0.5172231360179065,0.821831757953384
cluster,graph+center0,2BF9,cluster_2BF9,5,36,0.6178389596582181,0.4719737444614677,0.81855753650053
cluster,graph+center0,2BRF,cluster_2BRF,4,100,0.7586827528419481,0.7124048875264047,0.6965825187570027
cluster,graph+center0,2C71,cluster_2C71,5,205,0.6317486347881235,0.6735278560009093,0.808196516151856
cluster,graph+center0,2CE0,cluster_2CE0,2,99,0.5911362280104262,0.5770440301543831,0.8084038376187025
cluster,graph+center0,2CG7,cluster_2CG7,5,90,0.5025073743665088,0.5031609622712694,0.8729761243617326
cluster,graph+center0,2COV,cluster_2COV,3,534,0.7903169641732382,0.7418479156557408,0.6294350594322587
cluster,graph+center0,2CWS,cluster_2CWS,4,227,0.6627627821700333,0.7116819483119569,0.7612645390864448
cluster,graph+center0,2D5W,cluster_2D5W,5,1214,0.700618005900993,0.6734501624967172,0.7282704674797663
cluster,graph+center0,2DKO,cluster_2DKO,2,253,0.7995562159323069,0.6916471315847637,0.6055579109324108
cluster,graph+center0,2DPL,cluster_2DPL,5,565,0.46766291344733263,0.5257422144192152,0.8976396463594165
cluster,graph+center0,2DSX,cluster_2DSX,4,52,0.35470237383476566,0.2187026408462743,0.9353211322779164
cluster,graph+center0,2E10,cluster_2E10,5,439,0.7730281897316565,0.8006653738914697,0.6445201963429368
cluster,graph+center0,2E3H,cluster_2E3H,4,81,0.6807458307685997,0.6741872470189669,0.7355214509025186
cluster,graph+center0,2EAQ,cluster_2EAQ,4,89,0.6745019359861253,0.4622207468126196,0.7538683203788881
cluster,graph+center0,2EHP,cluster_2EHP,3,248,0.7626246478619679,0.7905860934991625,0.6617519703315718
cluster,graph+center0,2EHS,cluster_1X3O,3,75,0.6578536530692646,0.6767094838449065,0.7725698551921536
cluster,graph+center0,2ERW,cluster_2ERW,3,53,0.3268648742836625,0.12732587464067288,1.0073068254380395
cluster,graph+center0,2ETX,cluster_2ETX,1,389,0.5231496688035642,0.5362884756992183,0.8628708640793042
cluster,graph+center0,2FB6,cluster_2FB6,5,116,0.7791139599998063,0.6841175536671615,0.6823021000080003
cluster,graph+center0,2FG1,cluster_2FG1,1,157,0.624030618411258,0.5485917889973848,0.7829149983239159
cluster,graph+center0,2FN9,cluster_2FN9,2,560,0.5889677398175326,0.5727318790368359,0.8110296808421672
cluster,graph+center0,2FQ3,cluster_2FQ3,2,85,0.6921336359946901,0.6857924565174907,0.7462248105317277
cluster,graph+center0,2G69,cluster_2G69,1,99,0.5982648993025957,0.6242029944645925,0.8193282895620848
cluster,graph+center0,2G7O,cluster_2G7O,2,68,0.7477673957262975,0.43992708699920974,0.7078756307962193
cluster,graph+center0,2G7S,cluster_2G7S,1,190,0.629946881593476,0.5987087191081878,0.7938746192156592
cluster,graph+center0,2GKG,cluster_2GKG,5,122,0.6918789748500705,0.5425342432869183,0.7480042435707746
cluster,graph+center0,2GOM,cluster_2GOM,4,121,0.5884457488763079,0.4487099369312823,0.8137594713664377
cluster,graph+center0,2GXG,cluster_2GXG,1,140,0.7100903952001105,0.6933271230767246,0.7204254525721098
cluster,graph+center0,2GZQ,cluster_2GZQ,5,191,0.43681611593964564,0.36520793453447953,0.9196458929294936
cluster,graph+center0,2HQK,cluster_2HQK,1,213,0.7943193931238426,0.7338108725410829,0.6740380451104983
cluster,graph+center0,2HYK,cluster_2HYK,1,237,0.6070742574472918,0.5820232169628131,0.7974137017211194
cluster,graph+center0,2I24,cluster_2I24,4,113,0.5166705893696492,0.4660813948169307,0.8580245187058443
cluster,graph+center0,2I49,cluster_2I49,3,398,0.6798093915609763,0.6826551747732218,0.7440711500822519
cluster,graph+center0,2IBL,cluster_2IBL,2,108,0.6461779969443086,0.6694421752331841,0.875911960621823
cluster,graph+center0,2IGD,cluster_2IGD,1,61,0.5330916397715401,0.5354451468066064,0.8479789986076647
cluster,graph+center0,2IMF,cluster_2IMF,3,203,0.634011800707585,0.6256261213928914,0.7751471228029383
cluster,graph+center0,2IP6,cluster_2IP6,5,87,0.6241425478170721,0.3951099933220445,0.7881998079198933
cluster,graph+center0,2IVY,cluster_2IVY,3,88,0.4924394140675797,0.42494661533701455,0.8768130083943989
cluster,graph+center0,2J32,cluster_2J32,4,244,0.8175158642834213,0.7105669622708767,0.5950560220500204
cluster,graph+center0,2J9W,cluster_2J9W,1,200,0.6871709084258028,0.6763812251193069,0.7391858417463502
cluster,graph+center0,2JKU,cluster_2JKU,1,35,0.533062936682081,0.24105329563980898,0.9124133747910727
cluster,graph+center0,2JLI,cluster_2JLI,4,100,0.6411860552116027,0.5241034166289908,0.7692469417697231
cluster,graph+center0,2JLJ,cluster_2JLI,4,115,0.7573802533471273,0.6428124747857488,0.6671016432142575
cluster,graph+center0,2MCM,cluster_1NOA,4,112,0.7773466072899999,0.7148583399859263,0.6882421708746639
cluster,graph+center0,2NLS,cluster_2NLS,2,36,0.35342745095211003,0.3137709137709138,0.9405282794302292
cluster,graph+center0,2NR7,cluster_2NR7,4,194,0.8181533215771415,0.7267041238363343,0.6103294214651003
cluster,graph+center0,2NUH,cluster_1KR4,3,104,0.6517973009160135,0.5663432147830988,0.7677378089432741
cluster,graph+center0,2O6X,cluster_2O6X,2,306,0.7854821706425177,0.7899921786152653,0.6290588122860248
cluster,graph+center0,2OA2,cluster_2OA2,4,132,0.47419242112893345,0.38945263435372107,0.8883805507910042
cluster,graph+center0,2OCT,cluster_2OCT,4,192,0.551383546020882,0.5576526758650517,0.8529466327068215
cluster,graph+center0,2OHW,cluster_2OHW,4,256,0.602912752054908,0.662531568031789,0.8080745067748738
cluster,graph+center0,2OKT,cluster_2OKT,5,342,0.379888698192692,0.38151027028518875,0.9593793361336509
cluster,graph+center0,2OL9,cluster_2OL9,1,6,0.8355084183249578,0.5428571428571429,0.5792184073129624
cluster,graph+center0,2OLX,cluster_2OLX,3,4,0.8732350547753547,0.7999999999999999,0.7602753061539427
cluster,graph+center0,2PKT,cluster_2PKT,1,91,-0.05038193748849185,0.03068273670002438,1.145453410689252
cluster,graph+center0,2PLT,cluster_2PLT,2,98,0.46891380983341197,0.5219703152202383,0.8941445030816773
cluster,graph+center0,2PMR,cluster_2PMR,4,76,0.6287638583537517,0.7379048244684663,0.7887494236474174
cluster,graph+center0,2POF,cluster_2POF,4,440,0.6740614480178336,0.7074373355710059,0.7418146977645368
cluster,graph+center0,2PPN,cluster_2PPN,5,107,0.6148525731956919,0.7194625548934471,0.8019579073099793
cluster,graph+center0,2PSF,cluster_2PSF,4,608,0.4892189738920401,0.47134893660939087,0.8805189123249342
cluster,graph+center0,2PTH,cluster_2PTH,3,193,0.7269853929003531,0.7918041194820093,0.7054485560562459
cluster,graph+center0,2Q4N,cluster_2Q4N,2,153,0.6687728387452093,0.564718614957187,0.7532606043206553
cluster,graph+center0,2Q52,cluster_1WBE,3,412,0.7556211738604481,0.7416241175717708,0.6786642982701128
cluster,graph+center0,2QJL,cluster_2QJL,5,99,0.6039236363630266,0.6752548791898533,0.8110421301919567
cluster,graph+center0,2R16,cluster_2R16,1,175,0.5573693693968255,0.44009010479509597,0.8422409943840227
cluster,graph+center0,2R6Q,cluster_2R6Q,3,138,0.5442297455587152,0.41489682319586185,0.8469134558473755
cluster,graph+center0,2RB8,cluster_2RB8,4,93,0.6382114045199827,0.5122965649589383,0.7744253888250089
cluster,graph+center0,2RE2,cluster_2RE2,2,238,0.655889499661117,0.45631973243967744,0.7566317517599203
cluster,graph+center0,2RFR,cluster_2RFR,2,154,0.678128873410108,0.46129985953079056,0.7364118988301893
cluster,graph+center0,2V9V,cluster_2V9V,1,135,0.5422344193118045,0.4600481428122273,0.8412779594388031
cluster,graph+center0,2VE8,cluster_2VE8,1,515,0.7098275763391465,0.6172380381272564,0.7109287349009663
cluster,graph+center0,2VH7,cluster_2VH7,5,94,0.7309608705845925,0.7220616711229908,0.6975162131161223
cluster,graph+center0,2VIM,cluster_2VIM,5,104,0.3929864921342927,0.4079804756107449,0.9296645561249637
cluster,graph+center0,2VPA,cluster_2VPA,2,204,0.7524121285454338,0.7670241954112815,0.7596265259967818
cluster,graph+center0,2VQ4,cluster_2VQ4,4,106,0.6825472106040182,0.770306253586394,0.7321611932746127
cluster,graph+center0,2VY8,cluster_2VY8,5,149,0.7510517859604576,0.7617063537756448,0.669744897913915
cluster,graph+center0,2VYO,cluster_2C71,5,206,0.687802765941686,0.7204935861726286,0.7400572393200137
cluster,graph+center0,2W1V,cluster_2W1V,5,548,0.6910982823916383,0.752979956739965,0.7359939120534718
cluster,graph+center0,2W2A,cluster_2W2A,3,350,0.6248408804973874,0.6745840917022377,0.7813532881462201
cluster,graph+center0,2W6A,cluster_2W6A,3,117,0.8010265622443544,0.5213929790384846,0.6230636097272612
cluster,graph+center0,2WJ5,cluster_2WJ5,2,96,0.5119416988834395,0.5502078855158011,0.9175973606666085
cluster,graph+center0,2WUJ,cluster_2WUJ,1,100,0.472960729080471,0.2403674789570965,0.8849623371494497
cluster,graph+center0,2WW7,cluster_2WW7,3,150,0.47401397680039237,0.5277891859078437,0.9514428121996297
cluster,graph+center0,2WWE,cluster_2WWE,4,111,0.567750435104162,0.5156901289114655,0.8244081442164045
cluster,graph+center0,2X1Q,cluster_2X1Q,5,240,0.45548854310121983,0.3842076331542852,0.9062680527424923
cluster,graph+center0,2X25,cluster_2X25,2,168,0.628242671821379,0.7038994022992513,0.7898615944636752
cluster,graph+center0,2X3M,cluster_2X3M,3,166,0.7235029973872974,0.6116313251637978,0.7265955161932269
cluster,graph+center0,2X5Y,cluster_2X5Y,4,171,0.7204040917095247,0.6958648360823099,0.7124026514544982
cluster,graph+center0,2X9Z,cluster_2X9Z,5,262,0.5779251186380203,0.5990970823418215,0.8167321314853954
cluster,graph+center0,2XHF,cluster_2XHF,5,310,0.5935459608937788,0.6413536637627257,0.8057098501774347
cluster,graph+center0,2Y0T,cluster_2Y0T,3,101,0.7767693970454395,0.7424787344324825,0.6524873433939032
cluster,graph+center0,2Y72,cluster_2Y72,5,170,0.7433224776253026,0.7063445101885203,0.7000210155599709
cluster,graph+center0,2Y7L,cluster_2Y7L,4,319,0.71122448116302,0.6744112069425884,0.7134593015016758
cluster,graph+center0,2Y9F,cluster_2Y9F,4,149,0.7681765820210685,0.8584973254108176,0.6422674809513365
cluster,graph+center0,2YLB,cluster_2YLB,2,400,0.7477639973680663,0.7973749388364822,0.6648875945599615
cluster,graph+center0,2YNY,cluster_2YNY,1,315,0.712341807721698,0.696192310030092,0.7332781828048573
cluster,graph+center0,2ZCM,cluster_2ZCM,1,357,0.44570946979875614,0.3657749504513708,0.896963275875383
cluster,graph+center0,2ZU1,cluster_2ZU1,2,360,0.7050968168995364,0.7555009223788031,0.7120821371619132
cluster,graph+center0,3A0M,cluster_3A0M,1,148,0.6471110860629791,0.505792484876427,0.7903800187259071
cluster,graph+center0,3A7L,cluster_3A7L,4,128,0.7003725503574294,0.5926111377176903,0.7340757208843866
cluster,graph+center0,3AMC,cluster_3AMC,2,614,0.7102972562695521,0.7670047418657374,0.7328855974844369
cluster,graph+center0,3AUB,cluster_3AUB,1,116,0.6009352392492361,0.6595123865757746,0.8037636763471562
cluster,graph+center0,3B5O,cluster_3B5O,1,230,0.6082504603762878,0.5998435242708726,0.7951451590643043
cluster,graph+center0,3BA1,cluster_3BA1,4,312,0.6536601681603709,0.5678666425399376,0.7578147821900683
cluster,graph+center0,3BED,cluster_3BED,1,261,0.8105599985754388,0.8173128728429385,0.6180817718752506
cluster,graph+center0,3BQX,cluster_3BQX,4,139,0.484371644216119,0.49070388612556437,0.8962855806761534
cluster,graph+center0,3BZQ,cluster_3BZQ,3,99,0.5607376574955208,0.5336396638300182,0.8307570327920015
cluster,graph+center0,3BZZ,cluster_3BZZ,5,100,0.45640708663300567,0.4357307235136354,0.9124977906229045
cluster,graph+center0,3DRF,cluster_3DRF,4,547,0.5408288165173044,0.5451182300330846,0.8423461187439907
cluster,graph+center0,3DWV,cluster_3DWV,2,325,0.6186563928478719,0.6985683022780405,0.7916753368871616
cluster,graph+center0,3E5T,cluster_2HQK,1,228,0.5058936403095018,0.41850014200299523,0.8670520951983364
cluster,graph+center0,3E7R,cluster_3E7R,4,40,0.6722602430177678,0.7384716496641517,0.8055539168648482
cluster,graph+center0,3EUR,cluster_3EUR,3,140,0.41049331309871034,0.38827745913318795,0.9247841228580543
cluster,graph+center0,3F2Z,cluster_3F2Z,3,149,0.786528451065646,0.7511477689753872,0.6392519429721383
cluster,graph+center0,3F7E,cluster_3F7E,3,254,0.745832753078807,0.8066170715998944,0.6761431435422774
cluster,graph+center0,3FCN,cluster_3FCN,1,158,0.6270658449236193,0.5466339293750317,0.7818184547342797
cluster,graph+center0,3FE7,cluster_3FE7,3,91,0.48964767416600175,0.5066472366252092,0.8740203853576723
cluster,graph+center0,3FKE,cluster_3FKE,5,250,0.5246085494999393,0.5129627044823842,0.8586458100371982
cluster,graph+center0,3FMY,cluster_3FMY,2,66,0.6521771564176503,0.6644330328769007,0.7663975537721005
cluster,graph+center0,3FOD,cluster_3FOD,1,48,0.4463860407541879,0.4887911856519452,0.9752872329726071
cluster,graph+center0,3FSO,cluster_3FSO,2,221,0.8020254746927628,0.5832279001846339,0.6174303049940205
cluster,graph+center0,3FTD,cluster_3FTD,1,240,0.7076841879736201,0.6740743730812805,0.724019085470918
cluster,graph+center0,3FVA,cluster_3FVA,1,6,0.8159210099857915,0.7775419143502353,0.6626553651848586
cluster,graph+center0,3G1S,cluster_3G1S,1,418,0.6315981356148231,0.6984198268595854,0.7809897349638761
cluster,graph+center0,3GBW,cluster_3GBW,4,161,0.7552719751564023,0.8413627609752158,0.679648294745561
cluster,graph+center0,3GHJ,cluster_3GHJ,5,116,0.5614296221914936,0.5182313390702156,0.8302653189512695
cluster,graph+center0,3HFO,cluster_3HFO,4,197,0.6488772615573346,0.6713980700986422,0.7667434926032368
cluster,graph+center0,3HHP,cluster_3HHP,5,1234,0.7566455486885786,0.7928600887948319,0.6665174876313533
cluster,graph+center0,3HNY,cluster_3HNY,5,156,0.7118710539201346,0.7247096979594893,0.7088716912807438
cluster,graph+center0,3HP4,cluster_3HP4,4,183,0.5416028315284444,0.4558673428635968,0.8455179316423909
cluster,graph+center0,3HWU,cluster_3HWU,2,144,0.7521767657983995,0.7394814447243573,0.6621402876450508
cluster,graph+center0,3HYD,cluster_3HYD,5,7,0.8304885158552144,0.28571428571428575,0.7083453447109871
cluster,graph+center0,3HZ8,cluster_3HZ8,2,192,0.48389831923636584,0.45385859280642016,0.8882106681432872
cluster,graph+center0,3I2V,cluster_3I2V,3,124,0.4167065894811857,0.42426073493041794,0.9423019406395484
cluster,graph+center0,3I2Z,cluster_3I2Z,5,138,0.5699811701014975,0.5800315763251572,0.82675937981207
cluster,graph+center0,3I4O,cluster_3I4O,1,135,0.75283515667656,0.7120794379522948,0.6602026160938159
cluster,graph+center0,3I7M,cluster_3I7M,2,134,0.6302126514533677,0.5638458910975377,0.7781127181491841
cluster,graph+center0,3IHS,cluster_1OPD,2,169,0.5974800037761521,0.5029237948809391,0.8069340243019137
cluster,graph+center0,3IVV,cluster_3IVV,4,149,0.7776422125388643,0.7580231618867896,0.6368505657478943
cluster,graph+center0,3K6Y,cluster_3K6Y,2,227,0.610313352550874,0.6144457396757762,0.7970271036141414
cluster,graph+center0,3KBE,cluster_3KBE,5,140,0.697283868961293,0.6784020362834501,0.7174990095475448
cluster,graph+center0,3KGK,cluster_3KGK,2,190,0.7784254818739672,0.7500989610718539,0.6375100150782271
cluster,graph+center0,3KZD,cluster_3KZD,3,85,0.6228732367817078,0.6642270149526334,0.7880676216621446
cluster,graph+center0,3L41,cluster_2ETX,1,220,0.6740396599925794,0.6666666666889206,0.7414892743120407
cluster,graph+center0,3LAA,cluster_3LAA,3,169,0.615193497996785,0.5210145562969413,0.866803095651267
cluster,graph+center0,3LAX,cluster_3LAX,3,106,0.7393545397609749,0.7073132023770694,0.6900580944188778
cluster,graph+center0,3LG3,cluster_3LG3,4,833,0.609815152790956,0.6072949296843412,0.8291305800666036
cluster,graph+center0,3LJI,cluster_3LJI,5,272,0.5958373490262754,0.5299797354750818,0.8039380965514191
cluster,graph+center0,3M3P,cluster_3M3P,1,249,0.6348637552665246,0.6448465661246734,0.7727058156698681
cluster,graph+center0,3M8J,cluster_3M8J,1,178,0.6843417898461004,0.7349612681188511,0.7322385748204908
cluster,graph+center0,3M9J,cluster_3M9J,3,210,0.5004185742238373,0.5218807379328002,0.8682282878536107
cluster,graph+center0,3M9Q,cluster_3M9Q,2,176,0.44608835460631924,0.5140351852514994,0.9464202126359784
cluster,graph+center0,3MAB,cluster_1OPD,2,173,0.6362679449184636,0.5584877847893727,0.7720334068443385
cluster,graph+center0,3MD4,cluster_3MD4,2,12,0.7478240050515041,0.7915949092223313,0.7514966037518012
cluster,graph+center0,3MD5,cluster_3MD5,5,12,0.518650548030109,0.6223776223776225,0.9848326448670967
cluster,graph+center0,3MEA,cluster_3MEA,2,166,0.6646559041936905,0.732423427575273,0.7642610625663052
cluster,graph+center0,3MGN,cluster_3MGN,2,348,0.15160565996710632,0.21136969872307812,1.1911559961120317
cluster,graph+center0,3MRE,cluster_3MRE,5,383,0.6782563472534845,0.7421818272398076,0.7455208149931496
