protocol,mode,protein_id,cluster_id,fold,n_residues,pcc,spearman,rmse_z
cluster,graph+center0,1ZCE,cluster_1ZCE,2,146,0.7452393237246151,0.7825164848240834,0.6998391953975549
cluster,graph+center0,1ZVA,cluster_1ZVA,1,75,0.5534119835354591,0.5100574720901163,0.8336771401765556
cluster,graph+center0,2A50,cluster_2A50,4,457,0.5543700847848235,0.6079489308675229,0.8464636046445104
cluster,graph+center0,2AGK,cluster_2AGK,2,233,0.6735887378584533,0.7008116491206121,0.7465464264291148
cluster,graph+center0,2AH1,cluster_2AH1,5,939,0.5258131078845256,0.5428351878940026,0.8669263885823205
cluster,graph+center0,2B0A,cluster_2B0A,4,186,0.6233565770590027,0.6449725439486286,0.7877706495262686
cluster,graph+center0,2BCM,cluster_2BCM,4,413,0.5794522420031293,0.5255849645186838,0.8155560491103282
cluster,graph+center0,2BF9,cluster_2BF9,5,36,0.6138454832139197,0.40658987148998543,0.8072941716112286
cluster,graph+center0,2BRF,cluster_2BRF,4,100,0.7471306552285891,0.7022155017633372,0.7126819520373752
cluster,graph+center0,2C71,cluster_2C71,5,205,0.628887884982343,0.6711904920611758,0.8101595364956099
cluster,graph+center0,2CE0,cluster_2CE0,2,99,0.6077737621829725,0.582022492892838,0.7962217526320832
cluster,graph+center0,2CG7,cluster_2CG7,5,90,0.5035766301290592,0.4816845295421775,0.8712761044437197
cluster,graph+center0,2COV,cluster_2COV,3,534,0.7820016319054611,0.7265710339965502,0.6389934011235839
cluster,graph+center0,2CWS,cluster_2CWS,4,227,0.6672427807718843,0.7146048142493527,0.7570760995432023
cluster,graph+center0,2D5W,cluster_2D5W,5,1214,0.7013296642188656,0.6779589537417361,0.7261374202406393
cluster,graph+center0,2DKO,cluster_2DKO,2,253,0.8004868559107948,0.686779382957332,0.6045036553526723
cluster,graph+center0,2DPL,cluster_2DPL,5,565,0.4710739188020762,0.5208623757354212,0.893522379933171
cluster,graph+center0,2DSX,cluster_2DSX,4,52,0.33012050172524204,0.2375290832849249,0.9443882735813138
cluster,graph+center0,2E10,cluster_2E10,5,439,0.7764047612284546,0.7990836659035139,0.6396165407795206
cluster,graph+center0,2E3H,cluster_2E3H,4,81,0.6955212688064386,0.6779475370038476,0.7216155976191323
cluster,graph+center0,2EAQ,cluster_2EAQ,4,89,0.6770699125195624,0.45074630680776867,0.7520028684219148
cluster,graph+center0,2EHP,cluster_2EHP,3,248,0.7621226893485373,0.7849667491076312,0.6650033234335356
cluster,graph+center0,2EHS,cluster_1X3O,3,75,0.6904053545813831,0.7022575001777379,0.7541533170033342
cluster,graph+center0,2ERW,cluster_2ERW,3,53,0.34213385405510743,0.15256526587723437,0.9861832426806373
cluster,graph+center0,2ETX,cluster_2ETX,1,389,0.5235525211271997,0.5454253653944693,0.8653897471275478
cluster,graph+center0,2FB6,cluster_2FB6,5,116,0.7820185513990273,0.6774129686722722,0.6790129103116609
cluster,graph+center0,2FG1,cluster_2FG1,1,157,0.6225558733078469,0.561073386394404,0.7849499193200039
cluster,graph+center0,2FN9,cluster_2FN9,2,560,0.5718560057015558,0.5520118763950628,0.8221583245858002
cluster,graph+center0,2FQ3,cluster_2FQ3,2,85,0.6803403858306419,0.6895837404729334,0.7533663425441839
cluster,graph+center0,2G69,cluster_2G69,1,99,0.6135323934547576,0.6184330144398684,0.8067085715455323
cluster,graph+center0,2G7O,cluster_2G7O,2,68,0.7655605723436353,0.4156669634494009,0.6966331699367699
cluster,graph+center0,2G7S,cluster_2G7S,1,190,0.6272383228085088,0.5841373039083488,0.7925108547706415
cluster,graph+center0,2GKG,cluster_2GKG,5,122,0.6985837131570158,0.5337970689878264,0.746311898559924
cluster,graph+center0,2GOM,cluster_2GOM,4,121,0.5965892735978332,0.45669672722751675,0.8088527619918094
cluster,graph+center0,2GXG,cluster_2GXG,1,140,0.6918341617833039,0.6752735856784112,0.7362372326103979
cluster,graph+center0,2GZQ,cluster_2GZQ,5,191,0.4140229688942066,0.36651641995318296,0.9341654036731885
cluster,graph+center0,2HQK,cluster_2HQK,1,213,0.77523380018816,0.7213076787527973,0.6879950994093516
cluster,graph+center0,2HYK,cluster_2HYK,1,237,0.6035830596804866,0.5842597620283331,0.8003195680975675
cluster,graph+center0,2I24,cluster_2I24,4,113,0.5130508219800327,0.45936088645163164,0.860883817377038
cluster,graph+center0,2I49,cluster_2I49,3,398,0.6876485510082817,0.689344594743956,0.7367105016764749
cluster,graph+center0,2IBL,cluster_2IBL,2,108,0.6310669615178748,0.6393990421138227,0.8824494425468568
cluster,graph+center0,2IGD,cluster_2IGD,1,61,0.5287233665131931,0.5246304769278952,0.8502775152303981
cluster,graph+center0,2IMF,cluster_2IMF,3,203,0.6316401650869057,0.6255264225336536,0.7771530535175074
cluster,graph+center0,2IP6,cluster_2IP6,5,87,0.6411394919018389,0.41101208383446386,0.7753001383242906
cluster,graph+center0,2IVY,cluster_2IVY,3,88,0.4978592273911446,0.4478591084595416,0.8718403770188785
cluster,graph+center0,2J32,cluster_2J32,4,244,0.819137277150944,0.7050235443721005,0.5895417883112718
cluster,graph+center0,2J9W,cluster_2J9W,1,200,0.6816897043283059,0.6663219057356874,0.7424646580360281
cluster,graph+center0,2JKU,cluster_2JKU,1,35,0.5629425149733337,0.33545766592524257,0.9252674501651252
cluster,graph+center0,2JLI,cluster_2JLI,4,100,0.6282538033395146,0.5287779822524621,0.7799860595930417
cluster,graph+center0,2JLJ,cluster_2JLI,4,115,0.7486900262424673,0.6343810476958783,0.6789518579358472
cluster,graph+center0,2MCM,cluster_1NOA,4,112,0.7701511921654854,0.7148583399859263,0.6887668911170446
cluster,graph+center0,2NLS,cluster_2NLS,2,36,0.512570133597096,0.39794079794079795,0.8707361611586304
cluster,graph+center0,2NR7,cluster_2NR7,4,194,0.8206158432536005,0.7334025280039368,0.6121473015656462
cluster,graph+center0,2NUH,cluster_1KR4,3,104,0.6695968699637345,0.5728940504422487,0.7562286925612584
cluster,graph+center0,2O6X,cluster_2O6X,2,306,0.7821461174398441,0.7904633467877547,0.6338488737921906
cluster,graph+center0,2OA2,cluster_2OA2,4,132,0.48332459860582044,0.37626712276101953,0.8835237017552199
cluster,graph+center0,2OCT,cluster_2OCT,4,192,0.5411176287184467,0.5455003234286748,0.8571319444484338
cluster,graph+center0,2OHW,cluster_2OHW,4,256,0.5822081336585507,0.6589294652076486,0.8254686340124621
cluster,graph+center0,2OKT,cluster_2OKT,5,342,0.3816626665145901,0.3841704353594227,0.9542576334731245
cluster,graph+center0,2OL9,cluster_2OL9,1,6,0.8999812393889021,0.7142857142857143,0.48008877564632335
cluster,graph+center0,2OLX,cluster_2OLX,3,4,0.8972532943567734,0.7999999999999999,0.8261470040881204
cluster,graph+center0,2PKT,cluster_2PKT,1,91,-0.011979881458488138,0.03961760059242701,1.1190360622501672
cluster,graph+center0,2PLT,cluster_2PLT,2,98,0.47242346504729416,0.5374821483328661,0.8936882344952215
cluster,graph+center0,2PMR,cluster_2PMR,4,76,0.6416942065483604,0.7382876048209334,0.7779869799640281
cluster,graph+center0,2POF,cluster_2POF,4,440,0.68216194849962,0.7135081066691386,0.7349887720537661
cluster,graph+center0,2PPN,cluster_2PPN,5,107,0.614815156607145,0.7215737373031795,0.8033379043307531
cluster,graph+center0,2PSF,cluster_2PSF,4,608,0.4846910586940252,0.470225519651341,0.8827048850228032
cluster,graph+center0,2PTH,cluster_2PTH,3,193,0.7266527706861136,0.7936970558996471,0.7041811515428075
cluster,graph+center0,2Q4N,cluster_2Q4N,2,153,0.6796488139400065,0.5833349389219792,0.7422529332578263
cluster,graph+center0,2Q52,cluster_1WBE,3,412,0.7532690358221612,0.740444861412576,0.680464444156338
cluster,graph+center0,2QJL,cluster_2QJL,5,99,0.6012123185287236,0.6609253874548815,0.8145645691244136
cluster,graph+center0,2R16,cluster_2R16,1,175,0.5443889313767261,0.4257783680039621,0.8524301382755524
cluster,graph+center0,2R6Q,cluster_2R6Q,3,138,0.571435702259696,0.44497997653936844,0.8295733506099151
cluster,graph+center0,2RB8,cluster_2RB8,4,93,0.6493343543082163,0.5421455296504397,0.7668305198777587
cluster,graph+center0,2RE2,cluster_2RE2,2,238,0.6469646287742084,0.46478998618780554,0.7639292036233307
cluster,graph+center0,2RFR,cluster_2RFR,2,154,0.682483816916945,0.46104520740608385,0.7330554747212404
cluster,graph+center0,2V9V,cluster_2V9V,1,135,0.5475243517114782,0.4628528088015721,0.8379753873713633
cluster,graph+center0,2VE8,cluster_2VE8,1,515,0.7088937949737567,0.6132951419469986,0.7130180123591823
cluster,graph+center0,2VH7,cluster_2VH7,5,94,0.7300149592697387,0.7160000579666382,0.7092234848514579
cluster,graph+center0,2VIM,cluster_2VIM,5,104,0.3722202190752611,0.38358561277299946,0.9393136473145619
cluster,graph+center0,2VPA,cluster_2VPA,2,204,0.7589988719393983,0.7667591586383034,0.7554236933414957
cluster,graph+center0,2VQ4,cluster_2VQ4,4,106,0.6932485424068022,0.7737222234989558,0.7220961760038649
cluster,graph+center0,2VY8,cluster_2VY8,5,149,0.7475964788365443,0.7538194334921249,0.6737328548693161
cluster,graph+center0,2VYO,cluster_2C71,5,206,0.6915594482081854,0.7178949694932762,0.7349032688516862
cluster,graph+center0,2W1V,cluster_2W1V,5,548,0.6842417556155544,0.7536466407250004,0.7413863830464704
cluster,graph+center0,2W2A,cluster_2W2A,3,350,0.6312934236339783,0.6907130891096278,0.7759910684016967
cluster,graph+center0,2W6A,cluster_2W6A,3,117,0.7806325180773593,0.48255591784700014,0.6435246780972994
cluster,graph+center0,2WJ5,cluster_2WJ5,2,96,0.5189741029683153,0.533332881273209,0.9065108516085014
cluster,graph+center0,2WUJ,cluster_2WUJ,1,100,0.4511594971557303,0.21352663382702955,0.9012300660215551
cluster,graph+center0,2WW7,cluster_2WW7,3,150,0.4569721282160441,0.524229865982937,0.9583201133953837
cluster,graph+center0,2WWE,cluster_2WWE,4,111,0.564213563056315,0.5196521496750557,0.8265063512459514
cluster,graph+center0,2X1Q,cluster_2X1Q,5,240,0.46095619166111196,0.39158777912507214,0.900696848043192
cluster,graph+center0,2X25,cluster_2X25,2,168,0.643678516248894,0.7096888083823745,0.779811983049177
cluster,graph+center0,2X3M,cluster_2X3M,3,166,0.7109590882385054,0.6152845196103823,0.7304506906071718
cluster,graph+center0,2X5Y,cluster_2X5Y,4,171,0.7149223194779861,0.6935788228232154,0.7199418332240788
cluster,graph+center0,2X9Z,cluster_2X9Z,5,262,0.5951433582097562,0.6143439934922192,0.8041014373558427
cluster,graph+center0,2XHF,cluster_2XHF,5,310,0.5971740595060797,0.6448851111466068,0.8030217055026296
cluster,graph+center0,2Y0T,cluster_2Y0T,3,101,0.7796470449575125,0.7423447771298888,0.6431659171858853
cluster,graph+center0,2Y72,cluster_2Y72,5,170,0.7534352986438388,0.7199462136695717,0.6917884889153487
cluster,graph+center0,2Y7L,cluster_2Y7L,4,319,0.714737598524489,0.6751257804719507,0.7119571660102674
cluster,graph+center0,2Y9F,cluster_2Y9F,4,149,0.7638299633202503,0.8511183627100226,0.6469190800254941
cluster,graph+center0,2YLB,cluster_2YLB,2,400,0.7546268466975491,0.7990491414304715,0.6590290644889902
cluster,graph+center0,2YNY,cluster_2YNY,1,315,0.7105261283097676,0.6938025155218684,0.7313037846911964
cluster,graph+center0,2ZCM,cluster_2ZCM,1,357,0.4594487501966942,0.3851898886102663,0.8887985389021605
cluster,graph+center0,2ZU1,cluster_2ZU1,2,360,0.7047886101849327,0.7558055816269545,0.7128867752346013
cluster,graph+center0,3A0M,cluster_3A0M,1,148,0.6888593430412293,0.5135848993961946,0.7638942222865309
cluster,graph+center0,3A7L,cluster_3A7L,4,128,0.7006490505035838,0.5882677776504073,0.7300306772658272
cluster,graph+center0,3AMC,cluster_3AMC,2,614,0.7129153580322862,0.7673821229465361,0.7303960096926447
cluster,graph+center0,3AUB,cluster_3AUB,1,116,0.5982103400616826,0.6638064924648779,0.8060153428978674
cluster,graph+center0,3B5O,cluster_3B5O,1,230,0.6134589467339906,0.6001137691507069,0.7904523435164664
cluster,graph+center0,3BA1,cluster_3BA1,4,312,0.6481449325298447,0.5599242486518623,0.7626022668048154
cluster,graph+center0,3BED,cluster_3BED,1,261,0.7970946534282043,0.8042067956571122,0.6327248196455596
cluster,graph+center0,3BQX,cluster_3BQX,4,139,0.47844915500830887,0.48414415763039914,0.903862353798687
cluster,graph+center0,3BZQ,cluster_3BZQ,3,99,0.5529067582218081,0.5317472588058322,0.8353381516238884
cluster,graph+center0,3BZZ,cluster_3BZZ,5,100,0.43157840168900297,0.4177765510548085,0.9309124338545053
cluster,graph+center0,3DRF,cluster_3DRF,4,547,0.5309719666775742,0.5253002054627954,0.8486964088164954
cluster,graph+center0,3DWV,cluster_3DWV,2,325,0.6187150309640106,0.6990157542444666,0.7907480325211682
cluster,graph+center0,3E5T,cluster_2HQK,1,228,0.5145408311101486,0.40453348196798716,0.8617151697053027
cluster,graph+center0,3E7R,cluster_3E7R,4,40,0.7342880656012186,0.7577989473176664,0.7264154293435098
cluster,graph+center0,3EUR,cluster_3EUR,3,140,0.40646175593986406,0.3748269761969277,0.9263905886237909
cluster,graph+center0,3F2Z,cluster_3F2Z,3,149,0.7835137653997712,0.7463571608153283,0.6439396209642814
cluster,graph+center0,3F7E,cluster_3F7E,3,254,0.7422643525319154,0.797209567162415,0.6786073780810344
cluster,graph+center0,3FCN,cluster_3FCN,1,158,0.631730212997158,0.5548654149979327,0.7781856134270885
cluster,graph+center0,3FE7,cluster_3FE7,3,91,0.48894853041625963,0.5188388140059648,0.8744051279503139
cluster,graph+center0,3FKE,cluster_3FKE,5,250,0.5133923768978463,0.503443888904177,0.8680267192310466
cluster,graph+center0,3FMY,cluster_3FMY,2,66,0.6289563498725297,0.6336214096236944,0.7820362080241744
cluster,graph+center0,3FOD,cluster_3FOD,1,48,0.4024852259598045,0.44623568431367483,1.0211139815679182
cluster,graph+center0,3FSO,cluster_3FSO,2,221,0.8050020447586906,0.5896428317440162,0.6088615746358493
cluster,graph+center0,3FTD,cluster_3FTD,1,240,0.7124657120440614,0.6817351229580602,0.7196799264174798
cluster,graph+center0,3FVA,cluster_3FVA,1,6,0.7900121712100726,0.7775419143502353,0.6879366382968092
cluster,graph+center0,3G1S,cluster_3G1S,1,418,0.6268986051180365,0.6930760992366356,0.7858976052400102
cluster,graph+center0,3GBW,cluster_3GBW,4,161,0.7591890196178213,0.8384512472683652,0.6746380206767914
cluster,graph+center0,3GHJ,cluster_3GHJ,5,116,0.5638604963936762,0.5260697577010297,0.8279235973876866
cluster,graph+center0,3HFO,cluster_3HFO,4,197,0.6517121025817318,0.6707686464254434,0.7650647802005626
cluster,graph+center0,3HHP,cluster_3HHP,5,1234,0.7543601057565098,0.7944154778324789,0.6672928958881097
cluster,graph+center0,3HNY,cluster_3HNY,5,156,0.7111423102779559,0.7336017057425159,0.7085461194828218
cluster,graph+center0,3HP4,cluster_3HP4,4,183,0.5347531609764377,0.46143535718218875,0.8500553787437644
cluster,graph+center0,3HWU,cluster_3HWU,2,144,0.7549091127643985,0.7424394508838569,0.6588342856880555
cluster,graph+center0,3HYD,cluster_3HYD,5,7,0.8417625070876988,0.5,0.6618637386126194
cluster,graph+center0,3HZ8,cluster_3HZ8,2,192,0.4960772841399562,0.454122239824609,0.8808589435460337
cluster,graph+center0,3I2V,cluster_3I2V,3,124,0.4143660973572746,0.4260955222461887,0.9380403244241539
cluster,graph+center0,3I2Z,cluster_3I2Z,5,138,0.5739295540024576,0.5814037647373795,0.8234381192495285
cluster,graph+center0,3I4O,cluster_3I4O,1,135,0.7583723597925144,0.7119404242423426,0.6547235141829535
cluster,graph+center0,3I7M,cluster_3I7M,2,134,0.6367571051058527,0.5582322707731596,0.7731329613727527
cluster,graph+center0,3IHS,cluster_1OPD,2,169,0.5979945417643195,0.5062963524805377,0.807729313095996
cluster,graph+center0,3IVV,cluster_3IVV,4,149,0.7758098175148445,0.7640852575546518,0.638213269382314
cluster,graph+center0,3K6Y,cluster_3K6Y,2,227,0.6219901078128461,0.6112935968469994,0.7854744423133188
cluster,graph+center0,3KBE,cluster_3KBE,5,140,0.6830326640441856,0.6668037008105311,0.7305419178647414
cluster,graph+center0,3KGK,cluster_3KGK,2,190,0.7907365809795556,0.7609717734861787,0.6232142423929045
cluster,graph+center0,3KZD,cluster_3KZD,3,85,0.6131983804926617,0.6501460862502171,0.7954555041422033
cluster,graph+center0,3L41,cluster_2ETX,1,220,0.6869971224595893,0.6717748154683618,0.7296819409634444
cluster,graph+center0,3LAA,cluster_3LAA,3,169,0.6213526776310822,0.5190417320441182,0.8573266446497845
cluster,graph+center0,3LAX,cluster_3LAX,3,106,0.7427477609098174,0.7162056292037344,0.6842018044192871
cluster,graph+center0,3LG3,cluster_3LG3,4,833,0.620997759284324,0.6177192426932236,0.8155151240829925
cluster,graph+center0,3LJI,cluster_3LJI,5,272,0.594781505616744,0.5313137086623417,0.8046293050266474
cluster,graph+center0,3M3P,cluster_3M3P,1,249,0.6239438290292483,0.6443389803208581,0.7820062994344319
cluster,graph+center0,3M8J,cluster_3M8J,1,178,0.6841547759337562,0.7431087440292778,0.7333402279359569
cluster,graph+center0,3M9J,cluster_3M9J,3,210,0.4946605330225603,0.5047302874506542,0.871769382210401
cluster,graph+center0,3M9Q,cluster_3M9Q,2,176,0.4668878177831198,0.520768684299496,0.9292862170882629
cluster,graph+center0,3MAB,cluster_1OPD,2,173,0.649969252033631,0.578606695070385,0.7605565332454003
cluster,graph+center0,3MD4,cluster_3MD4,2,12,0.8247380537832176,0.9071817764981585,0.6727630850965856
cluster,graph+center0,3MD5,cluster_3MD5,5,12,0.5568437659960802,0.6013986013986015,0.9819031817259191
cluster,graph+center0,3MEA,cluster_3MEA,2,166,0.6560555566220175,0.7208893552985114,0.7710069679087672
cluster,graph+center0,3MGN,cluster_3MGN,2,348,0.1393249821745381,0.18568635278527404,1.2264593644489075
